Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.158
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.156
Celda # 11-A,Au 242.80,0.034
Celda # 11-B,Au 242.80,0.301
Celda # 11-C,Au 242.80,0.135
Celda # 6-F2,Au 242.80,0.027
Celda #5-9,Au 242.80,0.001
Celda #(F1+F2),Au 242.80,0.146
NE Tubo 1,Au 242.80,0.167
NE Tubo 2,Au 242.80,0.076
NE Tubo 4,Au 242.80,0.185
NE Tubo 5,Au 242.80,0.162
NE Tubo 6,Au 242.80,0.062
NE Tubo 7,Au 242.80,0.141
Puntual Noroeste,Au 242.80,0.141
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.171
Especial 1,Au 242.80,0.038
Especial 2,Au 242.80,0.017
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.006
