Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.433
Comp. Cola Columna,Ag 328.07,0.306
Barren,Ag 328.07,0.291
Cabeza puntual retorno,Ag 328.07,0.433
Celda # 11-A,Ag 328.07,0.451
Celda # 11-B,Ag 328.07,0.08
Celda # 11-C,Ag 328.07,0.521
Celda # 6-F2,Ag 328.07,0.261
Celda #5-9,Ag 328.07,0.141
Celda #(F1+F2),Ag 328.07,0.449
NE Tubo 1,Ag 328.07,0.021
NE Tubo 2,Ag 328.07,0.149
NE Tubo 4,Ag 328.07,1.043
NE Tubo 5,Ag 328.07,0.597
NE Tubo 6,Ag 328.07,0.12
NE Tubo 7,Ag 328.07,0.143
Puntual Noroeste,Ag 328.07,0.496
Barren Patios,Ag 328.07,0.276
Tubo 3,Ag 328.07,0.603
Especial 1,Ag 328.07,0.026
Especial 2,Ag 328.07,0.026
Especial 3,Ag 328.07,0.183
Especial 4,Ag 328.07,0.193
Especial 5,Ag 328.07,0.033
