Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.962
Comp. Cola Columna,Untitled 000,0.363
Barren,Untitled 000,0.372
Cabeza puntual retorno,Untitled 000,0.946
Columna #1,Untitled 000,0.878
Columna #2,Untitled 000,0.793
Columna #3,Untitled 000,0.704
Columna #4,Untitled 000,0.549
Columna #5,Untitled 000,0.352
Celda # 11-A,Untitled 000,0.079
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.082
Celda #5-9,Untitled 000,0.03
Celda #(F1+F2),Untitled 000,0.937
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.162
NE Tubo 4,Untitled 000,0.588
NE Tubo 5,Untitled 000,0.17
NE Tubo 6,Untitled 000,0.093
NE Tubo 7,Untitled 000,0.862
Puntual Noroeste,Untitled 000,0.913
Barren Patios,Untitled 000,0.36
Tubo 3,Untitled 000,1.683
Especial 1,Untitled 000,0.036
Especial 2,Untitled 000,0.009
Especial 3,Untitled 000,0.101
Especial 4,Untitled 000,0.104
Especial 5,Untitled 000,0.12
