Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.589
Comp. Cola Columna,Untitled 000,0.975
Barren,Untitled 000,0.962
Cabeza puntual retorno,Untitled 000,1.6
Celda # 11-A,Untitled 000,3.765
Celda # 11-B,Untitled 000,0.885
Celda # 11-C,Untitled 000,0.117
Celda # 6-F2,Untitled 000,0.563
Celda #5-9,Untitled 000,0.578
Celda #(F1+F2),Untitled 000,1.509
NE Tubo 1,Untitled 000,0.05
NE Tubo 2,Untitled 000,1.439
NE Tubo 4,Untitled 000,2.619
NE Tubo 5,Untitled 000,2.789
NE Tubo 6,Untitled 000,1.758
NE Tubo 7,Untitled 000,0.896
Puntual Noroeste,Untitled 000,1.321
Barren Patios,Untitled 000,0.82
Tubo 3,Untitled 000,0.461
Especial 1,Untitled 000,0.221
Especial 2,Untitled 000,1.291
Especial 3,Untitled 000,0.217
Especial 4,Untitled 000,0.223
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.02
