Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.134
Celda # 11-A,Au 242.80,0.030
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.005
Celda # 6-F2,Au 242.80,0.033
Celda #5-9,Au 242.80,0.073
Celda #(F1+F2),Au 242.80,0.138
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.077
NE Tubo 4,Au 242.80,0.148
NE Tubo 5,Au 242.80,0.195
NE Tubo 6,Au 242.80,0.072
NE Tubo 7,Au 242.80,0.187
Puntual Noroeste,Au 242.80,0.157
Barren Patios,Au 242.80,0.026
Tubo 3,Au 242.80,0.158
Especial 1,Au 242.80,0.066
Especial 2,Au 242.80,0.064
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.059
Especial 5,Au 242.80,0.062
