Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.117
Comp. Cola Columna,Untitled 000,1.471
Barren,Untitled 000,1.557
Cabeza puntual retorno,Untitled 000,2.086
Celda # 11-A,Untitled 000,0.520
Celda # 11-B,Untitled 000,0.725
Celda # 11-C,Untitled 000,0.164
Celda # 6-F2,Untitled 000,0.026
Celda #5-9,Untitled 000,0.621
Celda #(F1+F2),Untitled 000,2.216
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.291
NE Tubo 4,Untitled 000,1.639
NE Tubo 5,Untitled 000,2.507
NE Tubo 6,Untitled 000,0.756
NE Tubo 7,Untitled 000,3.229
Puntual Noroeste,Untitled 000,2.096
Barren Patios,Untitled 000,0.056
Tubo 3,Untitled 000,2.606
Especial 1,Untitled 000,0.069
Especial 2,Untitled 000,0.033
Especial 3,Untitled 000,0.276
Especial 4,Untitled 000,0.802
Especial 5,Untitled 000,0.093
