"Analista",""
"Fecha de inicio","10/24/2023 4:18 AM  GMT: 10/24/2023 11:18 AM"
"Hoja de trabajo","LC001475_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/24/2023","4:23:48 AM","PATRON",0.8926,"","mg/L"
"10/24/2023","4:24:54 AM","BLANCO",0.0321,"","mg/L"
"10/24/2023","4:25:04 AM","BLANCO REACTIVO REAG",0.0622,"","mg/L"
"10/24/2023","4:25:16 AM","LC001475-001",0.1045,"","mg/L"
"10/24/2023","4:25:32 AM","LC001475-002",0.2387,"","mg/L"
"10/24/2023","4:25:46 AM","LC001475-003",0.2197,"","mg/L"
"10/24/2023","4:26:02 AM","LC001475-004",0.5768,"","mg/L"
"10/24/2023","4:26:22 AM","LC001475-005",0.2284,"","mg/L"
"10/24/2023","4:26:38 AM","LC001475-006",1.2381,"","mg/L"
"10/24/2023","4:27:52 AM","PATRON",0.8988,"","mg/L"
"10/24/2023","4:28:14 AM","LC001475-007",1.4443,"","mg/L"
"10/24/2023","4:28:36 AM","LC001475-008","OVER","R","mg/L"
"10/24/2023","4:29:02 AM","LC001475-009",0.0075,"","mg/L"
"10/24/2023","4:29:16 AM","LC001475-010",0.5887,"","mg/L"
"10/24/2023","4:29:48 AM","LC001475-011",0.5293,"","mg/L"
"10/24/2023","4:30:00 AM","LC001475-012",1.4692,"","mg/L"
"10/24/2023","4:30:20 AM","PATRON",0.8848,"","mg/L"
"10/24/2023","4:30:38 AM","LC001475-013","OVER","R","mg/L"
"10/24/2023","4:31:10 AM","LC001475-015","OVER","R","mg/L"
"10/24/2023","4:31:34 AM","LC001475-016","OVER","R","mg/L"
"10/24/2023","4:32:40 AM","LC001475-017",0.0066,"","mg/L"
"10/24/2023","4:33:12 AM","PATRON",0.9104,"","mg/L"
"10/24/2023","4:34:12 AM","LC001475-019",0.4704,"","mg/L"
"10/24/2023","4:34:30 AM","LC001475-020",0.3997,"","mg/L"
"10/24/2023","4:35:02 AM","LC001475-021",0.2505,"","mg/L"
"10/24/2023","4:35:22 AM","LC001475-022",0.5548,"","mg/L"
"10/24/2023","4:35:52 AM","LC001475-023",0.6493,"","mg/L"
"10/24/2023","4:36:30 AM","LC001475-024",1.2697,"","mg/L"
"10/24/2023","4:36:54 AM","PATRON",0.9035,"","mg/L"
"10/24/2023","4:41:46 AM","LC001475-018",0.0154,"","mg/L"
"10/24/2023","4:43:40 AM","LC001475-014",0.4599,"","mg/L"
"10/24/2023","4:44:00 AM","BLANCO",0.0262,"","mg/L"
"10/24/2023","4:44:12 AM","BLANCO REACTIVO REAG",0.0415,"","mg/L"
"10/24/2023","4:44:12 AM","ESP SE-PLT-AL12-486673","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/24/2023","4:47:44 AM","LC001475-008",2.8831,"","mg/L"
"10/24/2023","4:48:06 AM","LC001475-013",5.0389,"","mg/L"
"10/24/2023","4:48:22 AM","LC001475-015",4.6334,"","mg/L"
"10/24/2023","4:48:38 AM","LC001475-016",2.8013,"","mg/L"
"10/24/2023","4:48:38 AM","ESP SE-PLT-AL12-486673","","","mg/L"
