Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.371
Cabeza puntual retorno,Untitled 000,0.365
Celda #(F1+F2),Untitled 000,0.435
Puntual Noroeste,Untitled 000,0.403
Tubo 3,Untitled 000,0.902
Comp. Cola Columna,Untitled 000,0.217
Barren,Untitled 000,0.219
Celda # 11-A,Untitled 000,0.032
Celda # 11-B,Untitled 000,0.049
Celda # 11-C,Untitled 000,0.026
Celda #5-9,Untitled 000,0.186
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.102
NE Tubo 4,Untitled 000,0.028
NE Tubo 5,Untitled 000,0.020
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.091
Barren Patios,Untitled 000,0.212
Especial 1,Untitled 000,0.669
Especial 2,Untitled 000,0.151
Especial 3,Untitled 000,0.031
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.278
Columna #1,Untitled 000,0.359
Columna #2,Untitled 000,0.342
Columna #3,Untitled 000,0.326
Columna #4,Untitled 000,0.306
Columna #5,Untitled 000,0.259
