"Analista","JUDAS"
"Fecha de inicio","11/2/2023 1:00 AM  GMT: 11/2/2023 8:00 AM"
"Hoja de trabajo","LC001532_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"11/2/2023","2:20:40 AM","PATRON",0.9017,"","mg/L"
"11/2/2023","2:20:56 AM","BLANCO",0.0285,"","mg/L"
"11/2/2023","2:21:20 AM","BLANCO REACTIVO REAG",-0.0012,"","mg/L"
"11/2/2023","2:21:36 AM","LC001532-001",0.0126,"","mg/L"
"11/2/2023","2:21:50 AM","LC001532-002",0.0509,"","mg/L"
"11/2/2023","2:22:02 AM","LC001532-003",0.1245,"","mg/L"
"11/2/2023","2:22:14 AM","LC001532-004",0.1399,"","mg/L"
"11/2/2023","2:22:26 AM","LC001532-005",0.3601,"","mg/L"
"11/2/2023","2:22:38 AM","LC001532-006",0.5274,"","mg/L"
"11/2/2023","2:22:56 AM","PATRON",0.8848,"","mg/L"
"11/2/2023","2:23:12 AM","LC001532-007",0.0951,"","mg/L"
"11/2/2023","2:23:24 AM","LC001532-008",0.2274,"","mg/L"
"11/2/2023","2:23:34 AM","LC001532-009",0.3754,"","mg/L"
"11/2/2023","2:23:56 AM","LC001532-010",0.0016,"","mg/L"
"11/2/2023","2:24:10 AM","LC001532-011",0.0002,"","mg/L"
"11/2/2023","2:24:22 AM","LC001532-012",0.1515,"","mg/L"
"11/2/2023","2:24:34 AM","PATRON",0.8892,"","mg/L"
"11/2/2023","2:24:46 AM","LC001532-013",0.6486,"","mg/L"
"11/2/2023","2:24:58 AM","LC001532-014",1.2939,"","mg/L"
"11/2/2023","2:25:10 AM","LC001532-015",0.6113,"","mg/L"
"11/2/2023","2:26:20 AM","LC001532-016","OVER","R","mg/L"
"11/2/2023","2:26:28 AM","LC001532-017","OVER","R","mg/L"
"11/2/2023","2:26:38 AM","LC001532-018","OVER","R","mg/L"
"11/2/2023","2:26:54 AM","PATRON",0.9128,"","mg/L"
"11/2/2023","2:28:38 AM","LC001532-019",0.9301,"","mg/L"
"11/2/2023","2:29:24 AM","LC001532-022",1.0792,"","mg/L"
"11/2/2023","2:29:42 AM","LC001532-023",1.3788,"","mg/L"
"11/2/2023","2:30:08 AM","PATRON",0.9121,"","mg/L"
"11/2/2023","2:32:10 AM","LC001532-024",1.3568,"","mg/L"
"11/2/2023","2:36:04 AM","LC001532-020",-0.0041,"","mg/L"
"11/2/2023","2:37:02 AM","LC001532-021",0.4653,"","mg/L"
"11/2/2023","2:37:04 AM","PATRON","","","mg/L"

"Método: Au AU ALTO (Llama)"


"11/2/2023","2:41:00 AM","LC001532-016",1.6798,"","mg/L"
"11/2/2023","2:41:10 AM","LC001532-017",2.6233,"","mg/L"
"11/2/2023","2:41:22 AM","LC001532-018",2.5992,"","mg/L"
"11/2/2023","2:41:22 AM","PATRON","","","mg/L"
