"Analista",""
"Fecha de inicio","02/12/2025 09:15 a. m.  GMT: 02/12/2025 04:15 p. m."
"Hoja de trabajo","EXP000156_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"02/12/2025","09:22:52 a. m.","PATRON",0.8995,"","mg/L",0.4
"02/12/2025","09:23:04 a. m.","BLANCO",0.0054,"","mg/L",64.1
"02/12/2025","09:23:14 a. m.","REAGENT BLANK",0.0000,"","mg/L",6.3
"02/12/2025","09:23:24 a. m.","EXP000156-001",0.2659,"","mg/L",0.7
"02/12/2025","09:23:36 a. m.","EXP000156-002",0.0020,"","mg/L",">100"
"02/12/2025","09:23:46 a. m.","EXP000156-003",0.0308,"","mg/L",5.8
"02/12/2025","09:23:58 a. m.","EXP000156-004",0.0453,"","mg/L",4.1
"02/12/2025","09:24:08 a. m.","EXP000156-005",0.0699,"","mg/L",2.3
"02/12/2025","09:24:16 a. m.","EXP000156-006",0.1247,"","mg/L",1.0
"02/12/2025","09:24:28 a. m.","PATRON",0.8744,"","mg/L",1.3
"02/12/2025","09:24:40 a. m.","EXP000156-007",0.0617,"","mg/L",3.2
"02/12/2025","09:24:48 a. m.","EXP000156-008",0.2466,"","mg/L",1.8
"02/12/2025","09:24:58 a. m.","EXP000156-009",0.3197,"","mg/L",0.5
"02/12/2025","09:25:10 a. m.","EXP000156-010",0.5222,"","mg/L",0.9
"02/12/2025","09:25:18 a. m.","EXP000156-011",0.4379,"","mg/L",0.6
"02/12/2025","09:25:30 a. m.","EXP000156-012",-0.0004,"","mg/L",">100"
"02/12/2025","09:25:42 a. m.","PATRON",0.8747,"","mg/L",0.4
"02/12/2025","09:25:52 a. m.","EXP000156-013",0.7432,"","mg/L",1.5
"02/12/2025","09:26:12 a. m.","EXP000156-015",0.4508,"","mg/L",0.2
"02/12/2025","09:26:24 a. m.","EXP000156-016",0.1779,"","mg/L",3.3
"02/12/2025","09:26:32 a. m.","EXP000156-017",0.7480,"","mg/L",1.3
"02/12/2025","09:26:42 a. m.","EXP000156-018",0.4379,"","mg/L",0.9
"02/12/2025","09:27:04 a. m.","EXP000156-014",0.7341,"","mg/L",0.9
"02/12/2025","09:27:16 a. m.","PATRON",0.8691,"","mg/L",0.7
"02/12/2025","09:27:28 a. m.","EXP000156-019",0.9471,"","mg/L",0.3
"02/12/2025","09:27:36 a. m.","EXP000156-020","OVER","R","mg/L",0.0
"02/12/2025","09:27:48 a. m.","EXP000156-021",0.6706,"","mg/L",0.9
"02/12/2025","09:27:58 a. m.","EXP000156-022",0.3134,"","mg/L",0.9
"02/12/2025","09:28:06 a. m.","EXP000156-023",0.2297,"","mg/L",2.8
"02/12/2025","09:28:16 a. m.","EXP000156-024",-0.0027,"","mg/L",81.6
"02/12/2025","09:28:16 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"02/12/2025","09:29:48 a. m.","EXP000156-020",1.8185,"","mg/L",1.1
"02/12/2025","09:29:48 a. m.","EXP000156-021","","","mg/L",""
