Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.054
Cabeza puntual retorno,Au 242.80,0.049
Celda #(F1+F2),Au 242.80,0.056
Puntual Noroeste,Au 242.80,0.049
Tubo 3,Au 242.80,0.027
NE Tubo 2,Au 242.80,0.099
NE Tubo 4,Au 242.80,0.037
Especial 1,Au 242.80,0.038
Especial 2,Au 242.80,0.036
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.004
Especial 5,Au 242.80,0.008
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.006
Barren Patios,Au 242.80,0.008
NE Tubo 1,Au 242.80,0.152
NE Tubo 5,Au 242.80,0.041
NE Tubo 6,Au 242.80,0.059
NE Tubo 7,Au 242.80,0.05
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.101
Celda #5-9,Au 242.80,0.032
