Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.456
Cabeza puntual retorno,Untitled 000,1.469
Celda #(F1+F2),Untitled 000,1.570
Puntual Noroeste,Untitled 000,1.654
Tubo 3,Untitled 000,2.551
Comp. Cola Columna,Untitled 000,1.039
Barren,Untitled 000,1.017
Celda # 11-A,Untitled 000,0.062
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.565
Celda # 6-F2,Untitled 000,0.034
Celda #5-9,Untitled 000,3.269
NE Tubo 1,Untitled 000,0.227
NE Tubo 2,Untitled 000,0.109
NE Tubo 4,Untitled 000,0.066
NE Tubo 5,Untitled 000,0.232
NE Tubo 6,Untitled 000,0.058
NE Tubo 7,Untitled 000,0.207
Barren Patios,Untitled 000,0.843
Especial 1,Untitled 000,1.178
Especial 2,Untitled 000,1.187
Especial 3,Untitled 000,0.079
Especial 4,Untitled 000,0.039
Especial 5,Untitled 000,1.416
