Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.013
Cabeza puntual retorno,Untitled 000,1.019
Celda #(F1+F2),Untitled 000,1.422
Puntual Noroeste,Untitled 000,1.445
Tubo 3,Untitled 000,1.532
Comp. Cola Columna,Untitled 000,0.499
Barren,Untitled 000,0.483
Celda # 11-A,Untitled 000,0.200
Celda # 11-B,Untitled 000,0.085
Celda # 11-C,Untitled 000,0.030
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,1.501
NE Tubo 4,Untitled 000,0.259
NE Tubo 5,Untitled 000,0.764
NE Tubo 6,Untitled 000,3.698
NE Tubo 7,Untitled 000,0.321
Barren Patios,Untitled 000,0.428
Especial 1,Untitled 000,0.106
Especial 2,Untitled 000,0.055
Especial 3,Untitled 000,0.132
Especial 4,Untitled 000,0.285
Especial 5,Untitled 000,0.091
Columna #1,Untitled 000,0.874
Columna #2,Untitled 000,0.740
Columna #3,Untitled 000,0.631
Columna #4,Untitled 000,0.488
Columna #5,Untitled 000,0.366
