Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.153
Cabeza puntual retorno,Au 242.80,0.152
Celda #(F1+F2),Au 242.80,0.161
Puntual Noroeste,Au 242.80,0.194
Tubo 3,Au 242.80,0.293
NE Tubo 2,Au 242.80,0.092
NE Tubo 4,Au 242.80,0.264
Especial 1,Au 242.80,0.033
Especial 2,Au 242.80,0.022
Especial 3,Au 242.80,0.259
Especial 4,Au 242.80,0.275
Especial 5,Au 242.80,0.02
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.014
Barren Patios,Au 242.80,0.011
NE Tubo 1,Au 242.80,0.011
NE Tubo 5,Au 242.80,0.173
NE Tubo 6,Au 242.80,0.087
NE Tubo 7,Au 242.80,0.141
Celda # 11-A,Au 242.80,0.064
Celda # 11-B,Au 242.80,0.042
Celda # 11-C,Au 242.80,0.03
Celda # 6-F2,Au 242.80,0.017
Celda #5-9,Au 242.80,0.021
