Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.793
Cabeza puntual retorno,Untitled 000,0.782
Celda #(F1+F2),Untitled 000,0.475
Puntual Noroeste,Untitled 000,0.455
Tubo 3,Untitled 000,0.539
Comp. Cola Columna,Untitled 000,0.603
Barren,Untitled 000,0.601
Celda # 11-A,Untitled 000,0.599
Celda # 11-B,Untitled 000,0.079
Celda # 11-C,Untitled 000,0.029
Celda #5-9,Untitled 000,0.821
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,0.175
NE Tubo 4,Untitled 000,0.068
NE Tubo 5,Untitled 000,0.700
NE Tubo 6,Untitled 000,1.943
NE Tubo 7,Untitled 000,1.042
Barren Patios,Untitled 000,0.579
Especial 1,Untitled 000,2.747
Especial 2,Untitled 000,0.415
Especial 3,Untitled 000,0.177
Especial 4,Untitled 000,0.561
Especial 5,Untitled 000,0.775
Columna #1,Untitled 000,0.802
Columna #2,Untitled 000,0.818
Columna #3,Untitled 000,0.826
Columna #4,Untitled 000,0.764
Columna #5,Untitled 000,0.720
