Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.985
Columna #2,Untitled 000,0.869
Columna #3,Untitled 000,0.676
Columna #4,Untitled 000,0.508
Columna #5,Untitled 000,0.525
Comp. Cabeza Columna,Untitled 000,1.073
Comp. Cola Columna,Untitled 000,0.548
Barren,Untitled 000,0.577
Cabeza puntual retorno,Untitled 000,1.061
Celda # 11-A,Untitled 000,0.656
Celda # 11-B,Untitled 000,1.165
Celda # 11-C,Untitled 000,0.404
Celda #5-9,Untitled 000,1.821
Celda #(F1+F2),Untitled 000,1.052
Especial 1,Untitled 000,0.910
Especial 2,Untitled 000,0.190
Especial 3,Untitled 000,0.040
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.073
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.344
NE Tubo 4,Untitled 000,0.358
NE Tubo 5,Untitled 000,0.405
NE Tubo 6,Untitled 000,0.589
NE Tubo 7,Untitled 000,2.746
Puntual Noroeste,Untitled 000,1.060
Barren Patios,Untitled 000,0.512
Tubo 3,Untitled 000,0.854
