"Analista",""
"Fecha de inicio","10/2/2023 3:26 AM  GMT: 10/2/2023 10:26 AM"
"Hoja de trabajo","LC001307_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/2/2023","3:29:52 AM","PATRON",0.8966,"","mg/L"
"10/2/2023","3:30:12 AM","BLANCO",0.0397,"","mg/L"
"10/2/2023","3:30:26 AM","BLANCO REACTIVO REAG",0.0215,"","mg/L"
"10/2/2023","3:30:48 AM","LC001307-001",0.0976,"","mg/L"
"10/2/2023","3:33:42 AM","PATRON",0.8943,"","mg/L"
"10/2/2023","3:34:08 AM","LC001307-004",0.0038,"","mg/L"
"10/2/2023","3:34:22 AM","LC001307-005",0.1819,"","mg/L"
"10/2/2023","3:34:46 AM","LC001307-006",0.1288,"","mg/L"
"10/2/2023","3:35:02 AM","LC001307-007",0.0527,"","mg/L"
"10/2/2023","3:35:22 AM","LC001307-008",0.2445,"","mg/L"
"10/2/2023","3:35:42 AM","LC001307-009",0.3780,"","mg/L"
"10/2/2023","3:36:00 AM","LC001307-010","OVER","R","mg/L"
"10/2/2023","3:36:14 AM","LC001307-011","OVER","R","mg/L"
"10/2/2023","3:37:32 AM","PATRON",0.8808,"","mg/L"
"10/2/2023","3:37:56 AM","LC001307-012",1.1674,"","mg/L"
"10/2/2023","3:38:14 AM","LC001307-013",1.3330,"","mg/L"
"10/2/2023","3:38:36 AM","LC001307-014",1.4450,"","mg/L"
"10/2/2023","3:38:58 AM","LC001307-015",1.3928,"","mg/L"
"10/2/2023","3:40:00 AM","LC001307-016",0.0152,"","mg/L"
"10/2/2023","3:40:12 AM","LC001307-017","OVER","R","mg/L"
"10/2/2023","3:40:28 AM","LC001307-018","OVER","R","mg/L"
"10/2/2023","3:41:52 AM","PATRON",0.9239,"","mg/L"
"10/2/2023","3:42:18 AM","LC001307-019",1.5853,"","mg/L"
"10/2/2023","3:42:38 AM","LC001307-020",0.9779,"","mg/L"
"10/2/2023","3:42:56 AM","LC001307-021",1.4055,"","mg/L"
"10/2/2023","3:43:36 AM","LC001307-024",0.1256,"","mg/L"
"10/2/2023","3:43:54 AM","PATRON",0.9102,"","mg/L"
"10/2/2023","3:44:04 AM","PATRON",0.8868,"","mg/L"
"10/2/2023","3:44:32 AM","LC001307-022",0.0667,"","mg/L"
"10/2/2023","3:44:54 AM","LC001307-023",0.0070,"","mg/L"
"10/2/2023","3:45:30 AM","BLANCO",0.0190,"","mg/L"
"10/2/2023","3:45:38 AM","BLANCO REACTIVO REAG",-0.0058,"","mg/L"
"10/2/2023","3:48:50 AM","LC001307-002",0.0761,"","mg/L"
"10/2/2023","3:49:08 AM","LC001307-003",0.9043,"","mg/L"
"10/2/2023","3:50:18 AM","LC001307-025",0.4622,"","mg/L"
"10/2/2023","3:50:18 AM","Muestra 036","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/2/2023","3:54:38 AM","LC001307-010",1.6836,"","mg/L"
"10/2/2023","3:54:58 AM","LC001307-011",1.8485,"","mg/L"
"10/2/2023","3:55:20 AM","LC001307-017",2.5270,"","mg/L"
"10/2/2023","3:55:42 AM","LC001307-018",2.2467,"","mg/L"
"10/2/2023","3:55:42 AM","Muestra 036","","","mg/L"
