Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.127
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.005
Cabeza puntual retorno,Au 242.80,0.131
Celda # 11-A,Au 242.80,0.02
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.037
Celda #5-9,Au 242.80,0.036
Celda #(F1+F2),Au 242.80,0.127
NE Tubo 1,Au 242.80,0.092
NE Tubo 2,Au 242.80,0.028
NE Tubo 4,Au 242.80,0.164
NE Tubo 5,Au 242.80,0.215
NE Tubo 6,Au 242.80,0.348
NE Tubo 7,Au 242.80,0.313
Puntual Noroeste,Au 242.80,0.167
Barren Patios,Au 242.80,0.005
Tubo 3,Au 242.80,0.162
Especial 1,Au 242.80,0.068
Especial 2,Au 242.80,0.031
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.023
