Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.406
Comp. Cola Columna,Untitled 000,0.298
Barren,Untitled 000,0.304
Cabeza puntual retorno,Untitled 000,0.404
Celda # 11-A,Untitled 000,0.375
Celda # 11-B,Untitled 000,0.176
Celda # 11-C,Untitled 000,0.036
Celda # 6-F2,Untitled 000,0.039
Celda #5-9,Untitled 000,0.567
Celda #(F1+F2),Untitled 000,0.404
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.177
NE Tubo 4,Untitled 000,0.295
NE Tubo 5,Untitled 000,0.094
NE Tubo 6,Untitled 000,0.214
NE Tubo 7,Untitled 000,0.517
Puntual Noroeste,Untitled 000,0.382
Barren Patios,Untitled 000,0.277
Tubo 3,Untitled 000,0.542
Especial 1,Untitled 000,1.394
Especial 2,Untitled 000,0.043
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.041
Especial 5,Untitled 000,0.172
