"Analista","JUDAS"
"Fecha de inicio","9/1/2023 11:40 AM  GMT: 9/1/2023 6:40 PM"
"Hoja de trabajo","LC001125_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"9/1/2023","11:46:26 AM","PATRON",0.9002,"","mg/L"
"9/1/2023","11:46:44 AM","BLANCO",0.0100,"","mg/L"
"9/1/2023","11:47:00 AM","BLANCO REACTIVO REAG",0.0153,"","mg/L"
"9/1/2023","11:47:36 AM","LC001125-001",0.4085,"","mg/L"
"9/1/2023","11:47:54 AM","LC001125-002",0.4942,"","mg/L"
"9/1/2023","11:48:12 AM","LC001125-003",0.5246,"","mg/L"
"9/1/2023","11:49:50 AM","LC001125-004",0.2134,"","mg/L"
"9/1/2023","11:50:00 AM","LC001125-005",0.2307,"","mg/L"
"9/1/2023","11:50:12 AM","LC001125-006",0.6110,"","mg/L"
"9/1/2023","11:50:24 AM","PATRON",0.8853,"","mg/L"
"9/1/2023","11:50:42 AM","LC001125-007",0.3758,"","mg/L"
"9/1/2023","11:51:40 AM","LC001125-008",0.0532,"","mg/L"
"9/1/2023","11:51:54 AM","LC001125-009",0.1676,"","mg/L"
"9/1/2023","11:52:04 AM","LC001125-010",0.4077,"","mg/L"
"9/1/2023","11:52:16 AM","LC001125-011",1.3722,"","mg/L"
"9/1/2023","11:52:26 AM","LC001125-012",0.0717,"","mg/L"
"9/1/2023","12:50:54 PM","PATRON",0.8975,"","mg/L"
"9/1/2023","12:51:14 PM","LC001125-013",0.0953,"","mg/L"
"9/1/2023","12:51:34 PM","LC001125-014",0.4050,"","mg/L"
"9/1/2023","12:51:56 PM","LC001125-015",0.0125,"","mg/L"
"9/1/2023","12:52:08 PM","LC001125-016",0.1440,"","mg/L"
"9/1/2023","12:52:24 PM","LC001125-017",0.3458,"","mg/L"
"9/1/2023","12:52:40 PM","LC001125-018",0.7503,"","mg/L"
"9/1/2023","12:53:00 PM","PATRON",0.9165,"","mg/L"
"9/1/2023","12:53:30 PM","LC001125-020",0.1024,"","mg/L"
"9/1/2023","12:53:44 PM","LC001125-021",0.0148,"","mg/L"
"9/1/2023","12:53:58 PM","LC001125-022",0.3410,"","mg/L"
"9/1/2023","12:54:26 PM","LC001125-024",0.1886,"","mg/L"
"9/1/2023","12:54:52 PM","PATRON",0.9135,"","mg/L"
"9/1/2023","12:58:08 PM","LC001125-019",1.8827,"","mg/L"
"9/1/2023","12:58:32 PM","LC001125-023",0.1129,"","mg/L"
"9/1/2023","12:58:32 PM","LC001125-025","","","mg/L"

"Método: Au AU ALTO (Llama)"

