Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.423
Cabeza puntual retorno,Ag 328.07,0.412
Celda #(F1+F2),Ag 328.07,0.508
Puntual Noroeste,Ag 328.07,0.554
Tubo 3,Ag 328.07,0.679
NE Tubo 2,Ag 328.07,0.117
NE Tubo 4,Ag 328.07,0.637
Especial 1,Ag 328.07,0.019
Especial 2,Ag 328.07,0.025
Especial 3,Ag 328.07,0.015
Especial 4,Ag 328.07,0.018
Especial 5,Ag 328.07,0.028
Columna #1,Ag 328.07,0.379
Columna #2,Ag 328.07,0.325
Columna #3,Ag 328.07,0.295
Columna #4,Ag 328.07,0.25
Columna #5,Ag 328.07,0.212
Comp. Cola Columna,Ag 328.07,0.216
Barren,Ag 328.07,0.212
Barren Patios,Ag 328.07,0.218
NE Tubo 1,Ag 328.07,0.314
NE Tubo 5,Ag 328.07,0.124
NE Tubo 6,Ag 328.07,0.019
NE Tubo 7,Ag 328.07,0.844
Celda # 11-A,Ag 328.07,0.023
Celda # 11-B,Ag 328.07,0.412
Celda # 11-C,Ag 328.07,0.018
Celda #5-9,Ag 328.07,0.021
