Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.726
Cabeza puntual retorno,Untitled 000,1.706
Celda #(F1+F2),Untitled 000,1.544
Puntual Noroeste,Untitled 000,1.600
Tubo 3,Untitled 000,2.381
Comp. Cola Columna,Untitled 000,1.163
Barren,Untitled 000,1.111
Celda # 11-A,Untitled 000,0.037
Celda # 11-B,Untitled 000,0.044
Celda # 11-C,Untitled 000,0.184
Celda #5-9,Untitled 000,5.307
NE Tubo 1,Untitled 000,0.083
NE Tubo 2,Untitled 000,0.052
NE Tubo 4,Untitled 000,0.049
NE Tubo 5,Untitled 000,0.121
NE Tubo 6,Untitled 000,0.028
NE Tubo 7,Untitled 000,0.226
Barren Patios,Untitled 000,0.824
Especial 1,Untitled 000,2.649
Especial 2,Untitled 000,2.736
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.028
Especial 5,Untitled 000,3.038
Columna #1,Untitled 000,1.678
Columna #2,Untitled 000,1.661
Columna #3,Untitled 000,1.504
Columna #4,Untitled 000,1.405
Columna #5,Untitled 000,1.310
