Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.113
Cabeza puntual retorno,Au 242.80,0.112
Celda #(F1+F2),Au 242.80,0.127
Puntual Noroeste,Au 242.80,0.124
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.121
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.011
Celda #5-9,Au 242.80,0.044
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.061
NE Tubo 4,Au 242.80,0.167
NE Tubo 5,Au 242.80,0.164
NE Tubo 6,Au 242.80,0.044
NE Tubo 7,Au 242.80,0.137
Especial 1,Au 242.80,0.056
Especial 2,Au 242.80,0.060
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.031
Especial 5,Au 242.80,0.065
Columna #1,Au 242.80,0.087
Columna #2,Au 242.80,0.064
Columna #3,Au 242.80,0.047
Columna #4,Au 242.80,0.034
Columna #5,Au 242.80,0.008
