"Analyst",""
"Date Started","9/30/2025 7:56 PM  GMT: 10/1/2025 2:56 AM"
"Worksheet","EXP000131"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/30/2025","9:23:04 PM","PATRON",0.8913,"","mg/L",0.0
"9/30/2025","9:23:18 PM","BLANCO",0.0060,"","mg/L",76.5
"9/30/2025","9:23:30 PM","REAGENT BLANK",0.0000,"","mg/L",26.2
"9/30/2025","9:23:58 PM","EXP000131-001",0.0243,"","mg/L",3.3
"9/30/2025","9:24:10 PM","EXP000131-002",0.1140,"","mg/L",1.5
"9/30/2025","9:24:24 PM","EXP000131-003",0.4215,"","mg/L",0.2
"9/30/2025","9:24:38 PM","EXP000131-004",0.1015,"","mg/L",0.3
"9/30/2025","9:24:54 PM","EXP000131-005",0.0004,"","mg/L",">100"
"9/30/2025","9:25:08 PM","EXP000131-006",0.0374,"","mg/L",3.7
"9/30/2025","9:25:26 PM","PATRON",0.8897,"","mg/L",0.8
"9/30/2025","9:25:44 PM","EXP000131-007",0.3321,"","mg/L",0.4
"9/30/2025","9:25:56 PM","EXP000131-008",0.1162,"","mg/L",0.6
"9/30/2025","9:26:10 PM","EXP000131-009",0.4544,"","mg/L",0.4
"9/30/2025","9:26:24 PM","EXP000131-010",0.1202,"","mg/L",1.2
"9/30/2025","9:26:38 PM","EXP000131-011",0.1345,"","mg/L",1.5
"9/30/2025","9:26:52 PM","EXP000131-012",0.0714,"","mg/L",2.4
"9/30/2025","9:27:42 PM","PATRON",0.9067,"","mg/L",0.1
"9/30/2025","9:27:58 PM","EXP000131-013",0.0429,"","mg/L",6.6
"9/30/2025","9:28:12 PM","EXP000131-014",0.0133,"","mg/L",15.7
"9/30/2025","9:28:26 PM","EXP000131-015",0.0075,"","mg/L",19.1
"9/30/2025","9:28:38 PM","EXP000131-016",0.0153,"","mg/L",17.0
"9/30/2025","9:28:52 PM","EXP000131-017",0.0130,"","mg/L",14.0
"9/30/2025","9:29:06 PM","EXP000131-018",0.0195,"","mg/L",4.4
"9/30/2025","9:29:22 PM","PATRON",0.9031,"","mg/L",0.3
"9/30/2025","9:29:40 PM","EXP000131-019",0.0173,"","mg/L",7.5
"9/30/2025","9:29:54 PM","EXP000131-020",0.0242,"","mg/L",7.1
"9/30/2025","9:30:08 PM","EXP000131-021",0.0275,"","mg/L",7.8
"9/30/2025","9:30:22 PM","EXP000131-022",0.0260,"","mg/L",5.9
"9/30/2025","9:30:36 PM","EXP000131-023",-0.0012,"","mg/L",43.1
"9/30/2025","9:30:48 PM","EXP000131-024",0.4429,"","mg/L",0.8
"9/30/2025","9:31:04 PM","PATRON",0.8894,"","mg/L",0.7
"9/30/2025","9:31:18 PM","BLANCO",-0.0005,"","mg/L",">100"
"9/30/2025","9:31:38 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/30/2025","9:31:54 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/30/2025","9:31:54 PM","Muestra 035","","","mg/L",""
