Analista,JGS,,,,,,,,,
Fecha de inicio,12/02/2023 09:19 p. m.  GMT: 13/02/2023 03:19 a. m.,,,,,,,,,
Hoja de trabajo,SA000346_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5026,,mg/L,1.1,0.0136,-0.0009,0.0137,0.0134,0.0137
,BLANCO,-0.0224,,mg/L,>100,-0.0006,0.0006,0.0005,-0.0009,-0.0014
,BLANCO REACTIVO,0,,mg/L,47.1,0.0019,-0.0018,0.0023,0.0025,0.0009
,SA000346-001,0.1682,,mg/L,7.9,0.0206,-0.0009,0.0225,0.0198,0.0196
,SA000346-002,0.1361,,mg/L,2.7,0.0167,-0.0012,0.0167,0.0171,0.0162
,SA000346-003,0.139,,mg/L,1.6,0.017,-0.0008,0.0167,0.0171,0.0173
,SA000346-004,0.7399,,mg/L,0.9,0.0962,-0.0008,0.0971,0.0953,0.0962
,SA000346-005,0.1905,,mg/L,1.1,0.0235,-0.0011,0.0236,0.0237,0.0232
,PATRON,0.5001,,mg/L,1.9,0.0142,-0.0011,0.0141,0.0141,0.0145
,SA000346-006,0.1722,,mg/L,1.6,0.0212,-0.0009,0.0216,0.0212,0.0209
,SA000346-007,0.1756,,mg/L,2.6,0.0216,-0.0002,0.021,0.0221,0.0219
,SA000346-008,0.2619,,mg/L,2.8,0.0325,0.0002,0.0334,0.0325,0.0315
,SA000346-009,0.1941,,mg/L,0.1,0.0239,0.0006,0.0238,0.0239,0.0238
,SA000346-010,0.5578,,mg/L,1.7,0.0715,-0.0003,0.0705,0.0711,0.0728
,PATRON,0.4826,,mg/L,2.4,0.0137,0,0.0137,0.0134,0.014
,BLANCO,-0.0353,,mg/L,86.1,-0.001,0,0,-0.0017,-0.0012
,BLANCO REACTIVO,0,,mg/L,9.6,-0.0022,0.0018,-0.0024,-0.002,-0.0021
,SA000346-011,0.1789,,mg/L,4.3,0.022,0.0033,0.0211,0.023,0.022
,SA000346-012,0.2355,,mg/L,2.3,0.0292,0.0026,0.0286,0.0291,0.0299
,SA000346-013,0.3133,,mg/L,1,0.0393,0.0026,0.0397,0.0389,0.0392
,SA000346-014,0.2548,,mg/L,1.7,0.0317,0.0027,0.0323,0.0313,0.0316
,SA000346-015,0.3391,,mg/L,1.2,0.0425,0.0021,0.0427,0.0429,0.042
,PATRON,0.5156,,mg/L,6,0.014,-0.0002,0.0133,0.0149,0.014
,SA000346-016,0.2255,,mg/L,4.6,0.027,-0.0006,0.0277,0.0277,0.0256
,SA000346-017,0.2079,,mg/L,0.7,0.0248,0.0016,0.025,0.0247,0.0247
,SA000346-018,0.0599,,mg/L,10.2,0.0069,0.0018,0.0077,0.0068,0.0063
,SA000346-019,0.0858,,mg/L,3.9,0.01,0.002,0.0104,0.0099,0.0096
,SA000346-020,0.0544,,mg/L,3.8,0.0063,0.0017,0.0064,0.0064,0.006
,PATRON,0.5193,,mg/L,2.2,0.0163,-0.0023,0.0167,0.016,0.0163
,BLANCO,0.0204,,mg/L,27.8,0.0006,-0.0017,0.0005,0.0006,0.0008
,BLANCO REACTIVO,0,,mg/L,>100,-0.0005,-0.0008,-0.0002,-0.0011,0
,SA000346-021,-0.0005,,mg/L,>100,-0.0001,0.0002,-0.0001,-0.0004,0.0004
,SA000346-022,0.2212,,mg/L,1.6,0.0304,-0.0018,0.0304,0.0299,0.0309
,SA000346-023,0.0464,,mg/L,11.7,0.0062,-0.0016,0.0063,0.0069,0.0054
,SA000346-024,0.1432,,mg/L,1.5,0.0194,-0.0012,0.019,0.0195,0.0195
,SA000346-025,0.1258,,mg/L,3.1,0.017,-0.0023,0.0164,0.0174,0.0172
,PATRON,0.4752,,mg/L,2.2,0.0137,-0.0004,0.0134,0.014,0.0136
,SA000346-026,0.1991,,mg/L,0.9,0.0272,-0.0021,0.0269,0.0273,0.0273
,SA000346-027,0.4032,,mg/L,2.5,0.0568,-0.0031,0.0568,0.0582,0.0553
,SA000346-028,0.0821,,mg/L,3.2,0.011,-0.0027,0.0107,0.0109,0.0114
,SA000346-029,0.0749,,mg/L,4.4,0.0092,-0.0003,0.0096,0.0088,0.0091
,SA000346-030,0.4912,,mg/L,1.1,0.0628,-0.0025,0.0622,0.0627,0.0635
,PATRON,0.4707,,mg/L,3.4,0.0135,-0.0009,0.0132,0.0141,0.0133
,BLANCO,0.0047,,mg/L,>100,0.0001,-0.0015,0.0008,0.0001,-0.0005
,BLANCO REACTIVO,0,,mg/L,95.9,0.0004,-0.0011,0.0004,0.0008,0
,SA000346-031,0.0691,,mg/L,4.2,0.0085,-0.0012,0.0083,0.0089,0.0083
,SA000346-032,-0.0034,,mg/L,24.8,-0.0004,-0.0007,-0.0004,-0.0005,-0.0003
