Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.432
Comp. Cola Columna,Untitled 000,0.35
Barren,Untitled 000,0.315
Cabeza puntual retorno,Untitled 000,0.434
Celda # 11-A,Untitled 000,0.198
Celda # 11-B,Untitled 000,0.178
Celda # 11-C,Untitled 000,0.061
Celda # 6-F2,Untitled 000,0.192
Celda #5-9,Untitled 000,0.773
Celda #(F1+F2),Untitled 000,0.426
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.187
NE Tubo 4,Untitled 000,0.214
NE Tubo 5,Untitled 000,0.211
NE Tubo 6,Untitled 000,0.78
NE Tubo 7,Untitled 000,0.532
Puntual Noroeste,Untitled 000,0.433
Barren Patios,Untitled 000,0.276
Tubo 3,Untitled 000,0.583
Especial 1,Untitled 000,0.069
Especial 2,Untitled 000,0.093
Especial 3,Untitled 000,0.094
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,0.137
Especial 6,Untitled 000,0.037
