Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.064
Cabeza puntual retorno,Au 242.80,0.065
Celda #(F1+F2),Au 242.80,0.057
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.059
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.055
Celda # 11-B,Au 242.80,0.053
Celda # 11-C,Au 242.80,0.071
Celda #5-9,Au 242.80,0.289
NE Tubo 1,Au 242.80,0.033
NE Tubo 2,Au 242.80,0.042
NE Tubo 4,Au 242.80,0.048
NE Tubo 5,Au 242.80,0.038
NE Tubo 6,Au 242.80,0.06
NE Tubo 7,Au 242.80,0.054
Barren Patios,Au 242.80,0.013
Especial 1,Au 242.80,0.12
Especial 2,Au 242.80,0.111
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.056
Especial 5,Au 242.80,0.087
Columna #1,Au 242.80,0.049
Columna #2,Au 242.80,0.028
Columna #3,Au 242.80,0.023
Columna #4,Au 242.80,0.009
Columna #5,Au 242.80,0.005
