Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.488
Comp. Cola Columna,Untitled 000,0.302
Barren,Untitled 000,0.292
Cabeza puntual retorno,Untitled 000,0.478
Celda # 11-A,Untitled 000,0.962
Celda # 11-B,Untitled 000,0.111
Celda # 11-C,Untitled 000,0.025
Celda # 6-F2,Untitled 000,0.270
Celda #5-9,Untitled 000,0.478
Celda #(F1+F2),Untitled 000,0.466
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.200
NE Tubo 4,Untitled 000,1.265
NE Tubo 5,Untitled 000,0.915
NE Tubo 6,Untitled 000,0.155
NE Tubo 7,Untitled 000,0.104
Puntual Noroeste,Untitled 000,0.450
Barren Patios,Untitled 000,0.271
Tubo 3,Untitled 000,0.372
Especial 1,Untitled 000,0.276
Especial 2,Untitled 000,0.354
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.087
Especial 5,Untitled 000,0.282
