Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.098
Columna #2,Au 242.80,0.063
Columna #3,Au 242.80,0.044
Columna #4,Au 242.80,0.024
Comp. Cabeza Columna,Au 242.80,0.148
Cabeza puntual retorno,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.037
Celda # 11-B,Au 242.80,0.124
Celda #5-9,Au 242.80,0.036
Celda # 11-C,Au 242.80,0.050
Celda #(F1+F2),Au 242.80,0.157
NE Tubo 2,Au 242.80,0.151
NE Tubo 4,Au 242.80,0.090
NE Tubo 5,Au 242.80,0.041
NE Tubo 6,Au 242.80,0.071
NE Tubo 7,Au 242.80,0.245
Puntual Noroeste,Au 242.80,0.154
Tubo 3,Au 242.80,0.169
Especial 1,Au 242.80,0.091
Especial 3,Au 242.80,0.009
Especial 2,Au 242.80,0.094
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.064
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.020
NE Tubo 1,Au 242.80,0.003
Barren Patios,Au 242.80,0.015
