Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.411
Cabeza puntual retorno,Untitled 000,0.454
Celda #(F1+F2),Untitled 000,0.343
Puntual Noroeste,Untitled 000,0.346
Tubo 3,Untitled 000,0.397
Comp. Cola Columna,Untitled 000,0.324
Barren,Untitled 000,0.331
Celda # 11-A,Untitled 000,0.464
Celda # 11-B,Untitled 000,0.055
Celda # 11-C,Untitled 000,0.028
Celda # 6-F2,Untitled 000,0.366
Celda #5-9,Untitled 000,0.449
NE Tubo 1,Untitled 000,0.03
NE Tubo 2,Untitled 000,0.138
NE Tubo 4,Untitled 000,0.201
NE Tubo 5,Untitled 000,0.043
NE Tubo 6,Untitled 000,0.3
NE Tubo 7,Untitled 000,1.004
Barren Patios,Untitled 000,0.311
Especial 1,Untitled 000,1.133
Especial 2,Untitled 000,0.124
Especial 3,Untitled 000,0.157
Especial 4,Untitled 000,0.405
Especial 5,Untitled 000,0.234
