"Analista","JUDAS"
"Fecha de inicio","10/6/2023 2:56 AM  GMT: 10/6/2023 9:56 AM"
"Hoja de trabajo","LC001341_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/6/2023","3:03:52 AM","PATRON",0.8951,"","mg/L"
"10/6/2023","3:05:58 AM","BLANCO",0.0475,"","mg/L"
"10/6/2023","3:06:08 AM","BLANCO REACTIVO REAG",0.0278,"","mg/L"
"10/6/2023","3:06:22 AM","LC001341-001",0.8214,"","mg/L"
"10/6/2023","3:06:38 AM","LC001341-002",0.6377,"","mg/L"
"10/6/2023","3:06:52 AM","LC001341-003",1.0648,"","mg/L"
"10/6/2023","3:07:06 AM","LC001341-004",1.5412,"","mg/L"
"10/6/2023","3:07:22 AM","LC001341-005","OVER","R","mg/L"
"10/6/2023","3:07:52 AM","LC001341-006",0.8631,"","mg/L"
"10/6/2023","3:10:22 AM","PATRON",0.9157,"","mg/L"
"10/6/2023","3:11:00 AM","LC001341-007",0.0101,"","mg/L"
"10/6/2023","3:11:12 AM","LC001341-008",0.0062,"","mg/L"
"10/6/2023","3:11:34 AM","LC001341-010",0.5366,"","mg/L"
"10/6/2023","3:11:44 AM","LC001341-011",0.5527,"","mg/L"
"10/6/2023","3:11:56 AM","LC001341-012",0.4635,"","mg/L"
"10/6/2023","3:12:16 AM","PATRON",0.9247,"","mg/L"
"10/6/2023","3:12:30 AM","LC001341-013","OVER","R","mg/L"
"10/6/2023","3:12:44 AM","LC001341-014",1.2236,"","mg/L"
"10/6/2023","3:12:58 AM","LC001341-015",1.4806,"","mg/L"
"10/6/2023","3:13:12 AM","LC001341-016",1.0030,"","mg/L"
"10/6/2023","3:13:26 AM","LC001341-017",1.0995,"","mg/L"
"10/6/2023","3:13:40 AM","LC001341-018",1.0578,"","mg/L"
"10/6/2023","3:14:44 AM","PATRON",0.9132,"","mg/L"
"10/6/2023","3:16:42 AM","LC001341-019",0.0035,"","mg/L"
"10/6/2023","3:16:54 AM","LC001341-020","OVER","R","mg/L"
"10/6/2023","3:17:04 AM","LC001341-021","OVER","R","mg/L"
"10/6/2023","3:17:20 AM","LC001341-022",0.6746,"","mg/L"
"10/6/2023","3:18:48 AM","LC001341-009",0.4627,"","mg/L"
"10/6/2023","3:19:02 AM","LC001341-023",0.4494,"","mg/L"
"10/6/2023","3:19:16 AM","LC001341-024",0.8631,"","mg/L"
"10/6/2023","3:19:30 AM","PATRON",0.9152,"","mg/L"
"10/6/2023","3:20:40 AM","LC001341-025",0.2815,"","mg/L"
"10/6/2023","3:20:54 AM","PATRON",0.9176,"","mg/L"
"10/6/2023","3:20:54 AM","BLANCO","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/6/2023","3:26:48 AM","LC001341-005",2.8671,"","mg/L"
"10/6/2023","3:27:00 AM","LC001341-013",2.6198,"","mg/L"
"10/6/2023","3:27:18 AM","LC001341-020",1.5609,"","mg/L"
"10/6/2023","3:27:30 AM","LC001341-021",3.2145,"","mg/L"
"10/6/2023","3:27:30 AM","BLANCO","","","mg/L"
