"Analyst",""
"Date Started","10/18/2025 10:32 AM  GMT: 10/18/2025 5:32 PM"
"Worksheet","LC005590_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/18/2025","11:18:10 AM","PATRON",0.9043,"","mg/L",0.6
"10/18/2025","11:18:26 AM","BLANCO",0.0040,"","mg/L",44.4
"10/18/2025","11:18:36 AM","REAGENT BLANK",0.0000,"","mg/L",18.5
"10/18/2025","11:18:46 AM","LC005590-001",0.6527,"","mg/L",1.2
"10/18/2025","11:18:56 AM","LC005590-002",0.1165,"","mg/L",0.8
"10/18/2025","11:19:06 AM","LC005590-003",1.2649,"","mg/L",0.4
"10/18/2025","11:19:16 AM","LC005590-004",0.5578,"","mg/L",0.3
"10/18/2025","11:19:26 AM","LC005590-005",0.3851,"","mg/L",1.0
"10/18/2025","11:19:34 AM","LC005590-006",0.3802,"","mg/L",0.5
"10/18/2025","11:20:04 AM","PATRON",0.8859,"","mg/L",0.1
"10/18/2025","11:20:12 AM","LC005590-007","OVER","R","mg/L",0.0
"10/18/2025","11:20:22 AM","LC005590-008",0.3970,"","mg/L",0.9
"10/18/2025","11:20:32 AM","LC005590-009",0.4053,"","mg/L",0.3
"10/18/2025","11:20:42 AM","LC005590-010",0.1784,"","mg/L",0.8
"10/18/2025","11:20:52 AM","LC005590-011",0.0855,"","mg/L",0.6
"10/18/2025","11:21:02 AM","LC005590-012",0.0947,"","mg/L",1.2
"10/18/2025","11:21:12 AM","PATRON",0.8924,"","mg/L",0.1
"10/18/2025","11:21:24 AM","LC005590-013",0.0877,"","mg/L",0.8
"10/18/2025","11:21:32 AM","LC005590-014",0.0370,"","mg/L",4.4
"10/18/2025","11:21:42 AM","LC005590-015",0.0030,"","mg/L",39.0
"10/18/2025","11:21:52 AM","LC005590-016",0.3009,"","mg/L",0.5
"10/18/2025","11:22:00 AM","LC005590-017",0.0477,"","mg/L",3.1
"10/18/2025","11:22:10 AM","LC005590-018",0.0372,"","mg/L",4.8
"10/18/2025","11:22:20 AM","PATRON",0.8979,"","mg/L",0.2
"10/18/2025","11:22:32 AM","LC005590-019",0.0452,"","mg/L",4.7
"10/18/2025","11:22:42 AM","LC005590-020",0.0034,"","mg/L",12.3
"10/18/2025","11:22:52 AM","LC005590-022",0.0507,"","mg/L",3.9
"10/18/2025","11:23:02 AM","LC005590-023",0.1795,"","mg/L",0.2
"10/18/2025","11:23:12 AM","LC005590-024",0.0069,"","mg/L",22.5
"10/18/2025","11:23:12 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"10/18/2025","11:24:46 AM","LC005590-007",1.7342,"","mg/L",0.4
"10/18/2025","11:24:48 AM","LC005590-008","","","mg/L",""
