Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.016
Comp. Cola Columna,Untitled 000,0.634
Barren,Untitled 000,0.592
Cabeza puntual retorno,Untitled 000,1.008
Celda # 11-A,Untitled 000,2.084
Celda # 11-B,Untitled 000,0.174
Celda # 11-C,Untitled 000,0.073
Celda #5-9,Untitled 000,0.098
Celda #(F1+F2),Untitled 000,0.986
NE Tubo 1,Untitled 000,0.043
NE Tubo 2,Untitled 000,1.098
NE Tubo 4,Untitled 000,1.572
NE Tubo 5,Untitled 000,1.002
NE Tubo 6,Untitled 000,1.438
NE Tubo 7,Untitled 000,0.53
Puntual Noroeste,Untitled 000,0.885
Barren Patios,Untitled 000,0.383
Tubo 3,Untitled 000,0.39
Especial 1,Untitled 000,0.132
Especial 2,Untitled 000,0.089
Especial 3,Untitled 000,0.374
Especial 4,Untitled 000,0.312
Especial 5,Untitled 000,0.08
Columna #1,Untitled 000,0.855
Columna #2,Untitled 000,0.79
Columna #3,Untitled 000,0.703
Columna #4,Untitled 000,0.671
Columna #5,Untitled 000,0.574
