Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.146
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.151
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.024
Celda #5-9,Au 242.80,0.095
Celda #(F1+F2),Au 242.80,0.161
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.09
NE Tubo 4,Au 242.80,0.08
NE Tubo 5,Au 242.80,0.243
NE Tubo 6,Au 242.80,0.102
NE Tubo 7,Au 242.80,0.269
Puntual Noroeste,Au 242.80,0.168
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.175
Especial 1,Au 242.80,0.033
Especial 2,Au 242.80,0.065
Especial 3,Au 242.80,0.045
Especial 4,Au 242.80,0.074
Especial 5,Au 242.80,0.074
