"Analyst",""
"Date Started","6/3/2023 4:47 PM  GMT: 6/3/2023 11:47 PM"
"Worksheet","LC000392-RCK_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/3/2023","5:09:36 PM","PATRON",0.8838,"","mg/L"
"6/3/2023","5:09:50 PM","BLANCO",0.0107,"","mg/L"
"6/3/2023","5:10:12 PM","REAGENT BLANK",0.0000,"","mg/L"
"6/3/2023","5:10:36 PM","LC000392-001",0.3628,"","mg/L"
"6/3/2023","5:10:54 PM","LC000392-002",0.0038,"","mg/L"
"6/3/2023","5:11:06 PM","LC000392-003",0.1603,"","mg/L"
"6/3/2023","5:11:18 PM","LC000392-004",0.0305,"","mg/L"
"6/3/2023","5:11:34 PM","LC000392-005",1.8771,"","mg/L"
"6/3/2023","5:12:02 PM","PATRON",0.8821,"","mg/L"
"6/3/2023","5:12:20 PM","LC000392-007",0.1470,"","mg/L"
"6/3/2023","5:12:32 PM","LC000392-008",0.0829,"","mg/L"
"6/3/2023","5:12:46 PM","LC000392-009",0.0057,"","mg/L"
"6/3/2023","5:13:00 PM","LC000392-010",0.0104,"","mg/L"
"6/3/2023","5:13:16 PM","PATRON",0.8805,"","mg/L"
"6/3/2023","5:13:32 PM","LC000392-013",0.0153,"","mg/L"
"6/3/2023","5:13:44 PM","LC000392-014",0.0110,"","mg/L"
"6/3/2023","5:14:00 PM","LC000392-015",0.0531,"","mg/L"
"6/3/2023","5:14:12 PM","LC000392-016",0.1755,"","mg/L"
"6/3/2023","5:15:20 PM","PATRON",0.8807,"","mg/L"
"6/3/2023","5:16:10 PM","LC000392-021",0.1691,"","mg/L"
"6/3/2023","5:16:22 PM","LC000392-022",0.0895,"","mg/L"
"6/3/2023","5:16:34 PM","LC000392-023",0.0094,"","mg/L"
"6/3/2023","5:17:10 PM","PATRON",0.8977,"","mg/L"
"6/3/2023","5:26:28 PM","LC000392-006",0.4177,"","mg/L"
"6/3/2023","5:26:28 PM","PATRON","","","mg/L"
"6/3/2023","5:39:16 PM","20","OVER","R","mg/L"
"6/4/2023","4:52:42 PM","LC000392-017",0.0102,"","mg/L"
"6/4/2023","4:52:54 PM","LC000392-018",0.2074,"","mg/L"
"6/4/2023","4:53:08 PM","LC000392-019",0.0460,"","mg/L"
"6/4/2023","4:53:20 PM","LC000392-020",0.0565,"","mg/L"
"6/4/2023","4:53:32 PM","LC000392-024",0.0787,"","mg/L"
"6/4/2023","4:53:32 PM","21","","","mg/L"
