Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.529
Comp. Cola Columna,Ag 328.07,0.372
Barren,Ag 328.07,0.361
Cabeza puntual retorno,Ag 328.07,0.553
Celda # 11-A,Ag 328.07,0.03
Celda # 11-B,Ag 328.07,0.034
Celda # 11-C,Ag 328.07,0.023
Celda # 6-F2,Ag 328.07,0.091
Celda #5-9,Ag 328.07,0.044
Celda #(F1+F2),Ag 328.07,0.493
NE Tubo 1,Ag 328.07,0.523
NE Tubo 2,Ag 328.07,0.092
NE Tubo 4,Ag 328.07,1.201
NE Tubo 5,Ag 328.07,0.538
NE Tubo 6,Ag 328.07,0.821
NE Tubo 7,Ag 328.07,0.636
Puntual Noroeste,Ag 328.07,0.641
Barren Patios,Ag 328.07,0.299
Tubo 3,Ag 328.07,0.681
Especial 1,Ag 328.07,0.046
Especial 2,Ag 328.07,0.049
Especial 3,Ag 328.07,0.033
Especial 4,Ag 328.07,0.037
Especial 5,Ag 328.07,0.044
