Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.154
Cabeza puntual retorno,Au 242.80,0.152
Celda #(F1+F2),Au 242.80,0.164
Puntual Noroeste,Au 242.80,0.195
Tubo 3,Au 242.80,0.295
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.086
Celda # 11-B,Au 242.80,0.04
Celda # 11-C,Au 242.80,0.049
Celda #5-9,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.094
NE Tubo 4,Au 242.80,0.256
NE Tubo 5,Au 242.80,0.185
NE Tubo 6,Au 242.80,0.099
NE Tubo 7,Au 242.80,0.138
Barren Patios,Au 242.80,0.004
Especial 1,Au 242.80,0.032
Especial 2,Au 242.80,0.031
Especial 3,Au 242.80,0.246
Especial 4,Au 242.80,0.266
Especial 5,Au 242.80,0.031
Columna #1,Au 242.80,0.112
Columna #2,Au 242.80,0.063
Columna #3,Au 242.80,0.051
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.005
