Analista,JCAN,,,,,,,,,
Fecha de inicio,09/02/2023 01:48 p. m.  GMT: 09/02/2023 07:48 p. m.,,,,,,,,,
Hoja de trabajo,SA000325-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5037,,mg/L,3.6,0.0146,-0.0003,0.015,0.0148,0.014
,BLANCO,-0.0105,,mg/L,48.1,-0.0003,0.0009,-0.0005,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0005,0.0003,-0.0006,-0.0001
,SA000251-006,0.2413,,mg/L,0.9,0.0302,0.0011,0.0306,0.03,0.0302
,SA000269-023,0.1346,,mg/L,0.4,0.0168,0.001,0.0168,0.0167,0.0169
,SA000282-024,0.2882,,mg/L,0.9,0.0308,0.001,0.0305,0.0306,0.0311
,SA000283-004,0.0807,,mg/L,2.7,0.01,0.0009,0.0102,0.0097,0.0102
,SA000283-005,0.3523,,mg/L,0.5,0.0444,0.0012,0.0444,0.0445,0.0441
,PATRON,0.5019,,mg/L,4.5,0.0145,0.0003,0.0152,0.0142,0.014
,SA000283-007,0.4816,,mg/L,0.5,0.061,0.0005,0.0613,0.0608,0.0608
,SA000283-009,0.102,,mg/L,6.2,0.0126,0.0003,0.0135,0.0123,0.012
,SA000283-010,0.1766,,mg/L,0.6,0.022,0.0003,0.0221,0.0218,0.022
,SA000283-012,0.0872,,mg/L,1.6,0.0108,0.0003,0.0109,0.0106,0.0109
,SA000283-014,0.2014,,mg/L,0.1,0.0251,0.0006,0.0251,0.0251,0.0251
,PATRON,0.4888,,mg/L,1.6,0.0141,0.0002,0.014,0.0144,0.014
,BLANCO,0.0032,,mg/L,>100,0.0001,0,0.0003,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,47.1,-0.0002,0.0002,-0.0001,-0.0002,-0.0003
,SA000283-022,0.2108,,mg/L,0.7,0.0263,0.001,0.0261,0.0263,0.0264
,SA000287-005,0.1106,,mg/L,1.2,0.0137,0.0007,0.0136,0.0139,0.0136
,PATRON,0.4826,,mg/L,0.5,0.0139,0.0006,0.0139,0.0139,0.014
