Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.362
Cabeza puntual retorno,Untitled 000,0.358
Celda #(F1+F2),Untitled 000,0.344
Puntual Noroeste,Untitled 000,0.276
Tubo 3,Untitled 000,0.419
NE Tubo 2,Untitled 000,0.96
NE Tubo 4,Untitled 000,0.044
Especial 1,Untitled 000,0.291
Especial 2,Untitled 000,0.039
Especial 3,Untitled 000,0.025
Especial 4,Untitled 000,0.022
Especial 5,Untitled 000,0.133
Columna #1,Untitled 000,0.301
Columna #2,Untitled 000,0.294
Columna #3,Untitled 000,0.269
Columna #4,Untitled 000,0.226
Columna #5,Untitled 000,0.17
Comp. Cola Columna,Untitled 000,0.177
Barren,Untitled 000,0.188
Barren Patios,Untitled 000,0.189
NE Tubo 1,Untitled 000,0.021
NE Tubo 5,Untitled 000,0.013
NE Tubo 6,Untitled 000,0.011
NE Tubo 7,Untitled 000,0.152
Celda # 11-A,Untitled 000,0.103
Celda # 11-B,Untitled 000,0.296
Celda # 11-C,Untitled 000,0.164
Celda #5-9,Untitled 000,0.132
