Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.390
Cabeza puntual retorno,Ag 328.07,0.391
Celda #(F1+F2),Ag 328.07,0.373
Puntual Noroeste,Ag 328.07,0.563
Tubo 3,Ag 328.07,0.661
Comp. Cola Columna,Ag 328.07,0.296
Barren,Ag 328.07,0.292
Celda # 11-A,Ag 328.07,0.022
Celda # 11-B,Ag 328.07,0.117
Celda # 11-C,Ag 328.07,0.019
Celda #5-9,Ag 328.07,0.018
NE Tubo 1,Ag 328.07,0.289
NE Tubo 2,Ag 328.07,0.199
NE Tubo 4,Ag 328.07,0.773
NE Tubo 5,Ag 328.07,0.064
NE Tubo 6,Ag 328.07,0.133
NE Tubo 7,Ag 328.07,0.764
Barren Patios,Ag 328.07,0.300
Especial 1,Ag 328.07,0.028
Especial 2,Ag 328.07,0.030
Especial 3,Ag 328.07,0.018
Especial 4,Ag 328.07,0.020
Especial 5,Ag 328.07,0.027
Columna #1,Ag 328.07,0.367
Columna #2,Ag 328.07,0.355
Columna #3,Ag 328.07,0.342
Columna #4,Ag 328.07,0.322
Columna #5,Ag 328.07,0.294
