"Analyst",""
"Date Started","6/6/2023 2:10 AM  GMT: 6/6/2023 9:10 AM"
"Worksheet","LC000413_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/6/2023","2:37:38 AM","PATRON",0.9247,"","mg/L"
"6/6/2023","2:37:52 AM","BLANCO",0.0009,"","mg/L"
"6/6/2023","2:38:02 AM","REAGENT BLANK",0.0000,"","mg/L"
"6/6/2023","2:38:20 AM","LC000413-001",0.6632,"","mg/L"
"6/6/2023","2:38:28 AM","LC000413-002","OVER","R","mg/L"
"6/6/2023","2:38:44 AM","LC000413-003",0.8125,"","mg/L"
"6/6/2023","2:39:02 AM","LC000413-004",0.0068,"","mg/L"
"6/6/2023","2:39:16 AM","LC000413-005",0.6304,"","mg/L"
"6/6/2023","2:39:30 AM","LC000413-006",0.6925,"","mg/L"
"6/6/2023","2:39:44 AM","PATRON",0.9146,"","mg/L"
"6/6/2023","2:40:02 AM","LC000413-007",0.2202,"","mg/L"
"6/6/2023","2:40:16 AM","LC000413-008","OVER","R","mg/L"
"6/6/2023","2:40:30 AM","LC000413-009","OVER","R","mg/L"
"6/6/2023","2:40:44 AM","LC000413-010",0.5980,"","mg/L"
"6/6/2023","2:40:54 AM","LC000413-011","OVER","R","mg/L"
"6/6/2023","2:41:10 AM","LC000413-012",0.9325,"","mg/L"
"6/6/2023","2:41:24 AM","PATRON",0.9062,"","mg/L"
"6/6/2023","2:41:40 AM","LC000413-013",0.9168,"","mg/L"
"6/6/2023","2:41:58 AM","LC000413-014",0.9234,"","mg/L"
"6/6/2023","2:42:12 AM","LC000413-015",1.1424,"","mg/L"
"6/6/2023","2:42:22 AM","LC000413-016","OVER","R","mg/L"
"6/6/2023","2:42:42 AM","LC000413-017",0.1212,"","mg/L"
"6/6/2023","2:42:56 AM","LC000413-018",0.1064,"","mg/L"
"6/6/2023","2:43:10 AM","PATRON",0.9034,"","mg/L"
"6/6/2023","2:43:28 AM","LC000413-019",0.0527,"","mg/L"
"6/6/2023","2:43:42 AM","LC000413-020",0.1482,"","mg/L"
"6/6/2023","2:43:58 AM","LC000413-021",0.5074,"","mg/L"
"6/6/2023","2:44:12 AM","LC000413-022",0.9676,"","mg/L"
"6/6/2023","2:44:26 AM","LC000413-023",0.0822,"","mg/L"
"6/6/2023","2:44:44 AM","LC000413-024",0.0513,"","mg/L"
"6/6/2023","2:45:00 AM","PATRON",0.9258,"","mg/L"
"6/6/2023","2:45:14 AM","BLANCO",-0.0051,"","mg/L"
"6/6/2023","2:45:26 AM","REAGENT BLANK",0.0000,"","mg/L"
"6/6/2023","2:45:26 AM","32 STD 0.459","","","mg/L"

"Method: Au ALTA (Flame)"


"6/6/2023","2:48:26 AM","LC000413-002",1.8699,"","mg/L"
"6/6/2023","2:48:44 AM","LC000413-008",5.0968,"","mg/L"
"6/6/2023","2:48:58 AM","LC000413-009",1.6959,"","mg/L"
"6/6/2023","2:49:12 AM","LC000413-011",8.9506,"","mg/L"
"6/6/2023","2:49:30 AM","LC000413-016",2.5812,"","mg/L"
"6/6/2023","2:49:30 AM","32 STD 0.459","","","mg/L"
