Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.737
Columna #2,Untitled 000,0.696
Columna #3,Untitled 000,0.672
Columna #4,Untitled 000,0.601
Comp. Cabeza Columna,Untitled 000,0.742
Comp. Cola Columna,Untitled 000,0.554
Barren,Untitled 000,0.512
Cabeza puntual retorno,Untitled 000,0.743
Celda # 11-A,Untitled 000,0.039
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.925
Celda #5-9,Untitled 000,0.869
Celda #(F1+F2),Untitled 000,0.845
NE Tubo 1,Untitled 000,0.218
NE Tubo 2,Untitled 000,0.145
NE Tubo 4,Untitled 000,0.058
NE Tubo 5,Untitled 000,0.095
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.365
Puntual Noroeste,Untitled 000,0.845
Barren Patios,Untitled 000,0.461
Tubo 3,Untitled 000,1.273
Especial 1,Untitled 000,0.189
Especial 2,Untitled 000,0.112
Especial 3,Untitled 000,0.015
Especial 4,Untitled 000,0.021
Especial 5,Untitled 000,0.081
