Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.045
Columna #2,Au 242.80,0.033
Columna #4,Au 242.80,0.017
Columna #3,Au 242.80,0.014
Columna #5,Au 242.80,0.003
Comp. Cabeza Columna,Au 242.80,0.048
Cabeza puntual retorno,Au 242.80,0.046
Celda # 11-A,Au 242.80,0.078
Celda #5-9,Au 242.80,0.129
Celda #(F1+F2),Au 242.80,0.049
NE Tubo 2,Au 242.80,0.087
Puntual Noroeste,Au 242.80,0.045
Tubo 3,Au 242.80,0.041
Especial 1,Au 242.80,0.15
Especial 2,Au 242.80,0.106
Especial 5,Au 242.80,0.105
Celda # 11-C,Au 242.80,0.143
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.006
NE Tubo 4,Au 242.80,0.072
NE Tubo 5,Au 242.80,0.048
NE Tubo 6,Au 242.80,0.048
NE Tubo 7,Au 242.80,0.038
Barren Patios,Au 242.80,0.007
Especial 3,Au 242.80,0.023
Especial 4,Au 242.80,0.012
