"Analista",""
"Fecha de inicio","14/01/2026 01:25 a. m.  GMT: 14/01/2026 08:25 a. m."
"Hoja de trabajo","EXP000202_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"14/01/2026","01:29:32 a. m.","PATRON",0.8980,"","mg/L",1.5
"14/01/2026","01:29:52 a. m.","BLANCO",0.0083,"","mg/L",11.2
"14/01/2026","01:30:04 a. m.","REAGENT BLANK",0.0000,"","mg/L",30.9
"14/01/2026","01:30:14 a. m.","EXP000202-001",0.3069,"","mg/L",1.3
"14/01/2026","01:30:22 a. m.","EXP000202-002",0.4299,"","mg/L",0.3
"14/01/2026","01:30:32 a. m.","EXP000202-003",0.0029,"","mg/L",40.3
"14/01/2026","01:30:42 a. m.","EXP000202-004",0.1056,"","mg/L",0.3
"14/01/2026","01:30:52 a. m.","EXP000202-005",1.3702,"","mg/L",1.2
"14/01/2026","01:31:02 a. m.","EXP000202-006",0.5446,"","mg/L",0.5
"14/01/2026","01:31:14 a. m.","PATRON",0.8702,"","mg/L",0.4
"14/01/2026","01:31:26 a. m.","EXP000202-007",0.0661,"","mg/L",1.1
"14/01/2026","01:31:36 a. m.","EXP000202-008",0.0476,"","mg/L",1.3
"14/01/2026","01:31:44 a. m.","EXP000202-009",0.1279,"","mg/L",0.8
"14/01/2026","01:31:54 a. m.","EXP000202-010",0.4268,"","mg/L",0.8
"14/01/2026","01:32:04 a. m.","EXP000202-011",0.5345,"","mg/L",0.7
"14/01/2026","01:32:14 a. m.","EXP000202-012",0.0038,"","mg/L",33.4
"14/01/2026","01:32:54 a. m.","PATRON",0.8640,"","mg/L",0.4
"14/01/2026","01:33:06 a. m.","EXP000202-013",0.4433,"","mg/L",1.1
"14/01/2026","01:33:16 a. m.","EXP000202-014",0.1346,"","mg/L",1.8
"14/01/2026","01:33:24 a. m.","EXP000202-015",0.6046,"","mg/L",0.3
"14/01/2026","01:33:34 a. m.","EXP000202-016",0.4784,"","mg/L",0.3
"14/01/2026","01:33:44 a. m.","EXP000202-017",0.1205,"","mg/L",0.4
"14/01/2026","01:33:52 a. m.","EXP000202-018",0.2176,"","mg/L",1.5
"14/01/2026","01:34:04 a. m.","PATRON",0.8715,"","mg/L",0.8
"14/01/2026","01:34:14 a. m.","EXP000202-019",1.5510,"","mg/L",0.5
"14/01/2026","01:34:24 a. m.","EXP000202-020",0.0644,"","mg/L",2.0
"14/01/2026","01:34:34 a. m.","EXP000202-021",0.1070,"","mg/L",1.2
"14/01/2026","01:34:44 a. m.","EXP000202-022",0.1981,"","mg/L",0.8
"14/01/2026","01:34:54 a. m.","EXP000202-023",0.0051,"","mg/L",17.5
"14/01/2026","01:36:06 a. m.","EXP000202-024",0.4419,"","mg/L",0.8
"14/01/2026","01:36:06 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

