Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.119
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.014
Cabeza puntual retorno,Au 242.80,0.119
Celda # 11-A,Au 242.80,0.071
Celda # 11-B,Au 242.80,0.061
Celda # 11-C,Au 242.80,0.005
Celda # 6-F2,Au 242.80,0.022
Celda #5-9,Au 242.80,0.014
Celda #(F1+F2),Au 242.80,0.127
NE Tubo 2,Au 242.80,0.138
NE Tubo 4,Au 242.80,0.08
NE Tubo 5,Au 242.80,0.069
NE Tubo 6,Au 242.80,0.141
NE Tubo 7,Au 242.80,0.045
Puntual Noroeste,Au 242.80,0.13
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.187
Especial 1,Au 242.80,0.022
Especial 2,Au 242.80,0.051
Especial 3,Au 242.80,0.09
Especial 4,Au 242.80,0.066
Especial 5,Au 242.80,0.057
