Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,3.249
Comp. Cola Columna,Untitled 000,2.612
Barren,Untitled 000,2.6
Cabeza puntual retorno,Untitled 000,3.338
Celda # 11-A,Untitled 000,10.19
Celda # 11-B,Untitled 000,7.214
Celda # 11-C,Untitled 000,1.335
Celda #5-9,Untitled 000,0.104
Celda #(F1+F2),Untitled 000,1.845
NE Tubo 1,Untitled 000,1.399
NE Tubo 2,Untitled 000,0.855
NE Tubo 4,Untitled 000,1.677
NE Tubo 5,Untitled 000,0.699
NE Tubo 6,Untitled 000,0.274
Puntual Noroeste,Untitled 000,1.23
Barren Patios,Untitled 000,2.255
NE Tubo 7,Untitled 000,2.254
Tubo 3,Untitled 000,1.411
Especial 1,Untitled 000,0.121
Especial 2,Untitled 000,0.107
Especial 3,Untitled 000,0.099
Especial 4,Untitled 000,0.078
Especial 5,Untitled 000,0.055
Sample029,Untitled 000,0.019
Columna #1,Untitled 000,2.504
Columna #2,Untitled 000,2.558
Columna #3,Untitled 000,2.399
Columna #4,Untitled 000,2.203
Columna #5,Untitled 000,2.059
