"Analyst",""
"Date Started","3/25/2025 3:47 AM  GMT: 3/25/2025 10:47 AM"
"Worksheet","LC004068_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/25/2025","4:40:56 AM","PATRON",0.9188,"","mg/L",0.9
"3/25/2025","4:41:10 AM","BLANCO",0.0021,"","mg/L",">100"
"3/25/2025","4:41:18 AM","REAGENT BLANK",0.0000,"","mg/L",3.0
"3/25/2025","4:41:32 AM","LC004068-001",0.1204,"","mg/L",0.7
"3/25/2025","4:41:46 AM","LC004068-002",0.1606,"","mg/L",0.8
"3/25/2025","4:41:58 AM","LC004068-003",0.0039,"","mg/L",34.1
"3/25/2025","4:42:12 AM","LC004068-004",0.4234,"","mg/L",0.4
"3/25/2025","4:42:24 AM","LC004068-005",0.2704,"","mg/L",0.7
"3/25/2025","4:42:38 AM","LC004068-006",0.2471,"","mg/L",0.9
"3/25/2025","4:42:50 AM","PATRON",0.9183,"","mg/L",1.3
"3/25/2025","4:43:04 AM","LC004068-007",0.0777,"","mg/L",1.2
"3/25/2025","4:43:16 AM","LC004068-008",0.0808,"","mg/L",2.6
"3/25/2025","4:43:30 AM","LC004068-009",0.1894,"","mg/L",0.9
"3/25/2025","4:43:44 AM","LC004068-010",0.1187,"","mg/L",1.4
"3/25/2025","4:43:56 AM","LC004068-011",0.0001,"","mg/L",">100"
"3/25/2025","4:44:08 AM","LC004068-012",0.0512,"","mg/L",1.3
"3/25/2025","4:44:22 AM","PATRON",0.9105,"","mg/L",1.1
"3/25/2025","4:44:36 AM","LC004068-013",0.0469,"","mg/L",3.6
"3/25/2025","4:44:48 AM","LC004068-014",1.3751,"","mg/L",0.9
"3/25/2025","4:45:02 AM","LC004068-015",0.0643,"","mg/L",3.3
"3/25/2025","4:45:16 AM","LC004068-016",0.2880,"","mg/L",1.2
"3/25/2025","4:45:30 AM","LC004068-017",0.1966,"","mg/L",1.7
"3/25/2025","4:45:44 AM","LC004068-018",0.0619,"","mg/L",1.3
"3/25/2025","4:45:56 AM","PATRON",0.9130,"","mg/L",0.2
"3/25/2025","4:46:10 AM","LC004068-019",0.0457,"","mg/L",4.4
"3/25/2025","4:46:24 AM","LC004068-020",0.8206,"","mg/L",1.1
"3/25/2025","4:46:36 AM","LC004068-021",0.2104,"","mg/L",0.1
"3/25/2025","4:47:08 AM","LC004068-023",-0.0005,"","mg/L",">100"
"3/25/2025","4:48:06 AM","LC004068-022",0.2095,"","mg/L",0.7
"3/25/2025","4:48:46 AM","LC004068-024",0.1127,"","mg/L",1.2
"3/25/2025","4:49:00 AM","PATRON",0.9057,"","mg/L",0.5
"3/25/2025","4:49:12 AM","BLANCO",-0.0008,"","mg/L",">100"
"3/25/2025","4:49:22 AM","REAGENT BLANK",0.0000,"","mg/L",33.5
"3/25/2025","4:49:36 AM","BLANCO REACTIVO REAG",-0.0007,"","mg/L",">100"
"3/25/2025","4:49:36 AM","Muestra 035","","","mg/L",""

"Method: Au AU ALTO (Flame)"

