Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.024
Comp. Cola Columna,Untitled 000,0.631
Barren,Untitled 000,0.531
Cabeza puntual retorno,Untitled 000,1.026
Celda # 11-A,Untitled 000,0.585
Celda # 11-B,Untitled 000,1.003
Celda # 11-C,Untitled 000,0.427
Celda # 6-F2,Untitled 000,0.313
Celda #5-9,Untitled 000,1.589
Celda #(F1+F2),Untitled 000,0.82
NE Tubo 1,Untitled 000,0.007
NE Tubo 2,Untitled 000,0.216
NE Tubo 4,Untitled 000,0.239
NE Tubo 5,Untitled 000,0.22
NE Tubo 6,Untitled 000,0.39
NE Tubo 7,Untitled 000,1.817
Puntual Noroeste,Untitled 000,0.675
Barren Patios,Untitled 000,0.356
Tubo 3,Untitled 000,0.548
Especial 1,Untitled 000,0.545
Especial 2,Untitled 000,0.08
Especial 3,Untitled 000,0.026
Especial 4,Untitled 000,0.01
Especial 5,Untitled 000,0.018
Especial 6,Untitled 000,0.003
