Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.647
Comp. Cola Columna,Untitled 000,0.418
Barren,Untitled 000,0.424
Cabeza puntual retorno,Untitled 000,0.672
Celda # 11-A,Untitled 000,0.057
Celda # 11-B,Untitled 000,0.036
Celda # 11-C,Untitled 000,0.067
Celda # 6-F2,Untitled 000,0.682
Celda #5-9,Untitled 000,1.837
Celda #(F1+F2),Untitled 000,0.650
NE Tubo 1,Untitled 000,0.063
NE Tubo 2,Untitled 000,0.471
NE Tubo 4,Untitled 000,1.388
NE Tubo 5,Untitled 000,0.734
NE Tubo 6,Untitled 000,0.154
NE Tubo 7,Untitled 000,0.274
Puntual Noroeste,Untitled 000,0.604
Barren Patios,Untitled 000,0.444
Tubo 3,Untitled 000,0.431
Especial 1,Untitled 000,0.217
Especial 2,Untitled 000,0.152
Especial 3,Untitled 000,0.057
Especial 4,Untitled 000,0.074
Especial 5,Untitled 000,0.572
