Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.076
Cabeza puntual retorno,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.09
Puntual Noroeste,Au 242.80,0.08
Tubo 3,Au 242.80,0.121
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.003
Celda # 6-F2,Au 242.80,0.074
Celda #5-9,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.013
NE Tubo 2,Au 242.80,0.124
NE Tubo 4,Au 242.80,0.023
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.036
Barren Patios,Au 242.80,0.007
Especial 1,Au 242.80,0.124
Especial 2,Au 242.80,0.036
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.018
Especial 5,Au 242.80,0.038
