"Analista",""
"Fecha de inicio","12/11/2025 01:04 a. m.  GMT: 12/11/2025 08:04 a. m."
"Hoja de trabajo","LC005764_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"12/11/2025","01:31:04 a. m.","PATRON",0.9004,"","mg/L",0.4
"12/11/2025","01:31:18 a. m.","BLANCO",0.0036,"","mg/L",67.9
"12/11/2025","01:31:36 a. m.","REAGENT BLANK",0.0000,"","mg/L",48.6
"12/11/2025","01:32:26 a. m.","LC005764-001","OVER","R","mg/L",0.0
"12/11/2025","01:32:42 a. m.","LC005764-002",0.0427,"","mg/L",2.1
"12/11/2025","01:32:56 a. m.","LC005764-003",0.0171,"","mg/L",3.4
"12/11/2025","01:33:10 a. m.","LC005764-004",0.0731,"","mg/L",1.4
"12/11/2025","01:33:24 a. m.","LC005764-005",0.0316,"","mg/L",1.1
"12/11/2025","01:33:38 a. m.","LC005764-006",0.0018,"","mg/L",54.3
"12/11/2025","01:34:08 a. m.","LC005764-007",0.0242,"","mg/L",1.9
"12/11/2025","01:34:22 a. m.","LC005764-008",0.0680,"","mg/L",1.6
"12/11/2025","01:46:20 a. m.","PATRON",0.9182,"","mg/L",0.3
"12/11/2025","01:46:42 a. m.","LC005764-009",0.0889,"","mg/L",0.5
"12/11/2025","01:46:56 a. m.","LC005764-010",0.0468,"","mg/L",3.9
"12/11/2025","01:47:10 a. m.","LC005764-011",0.0810,"","mg/L",4.0
"12/11/2025","01:47:24 a. m.","LC005764-012",0.0065,"","mg/L",9.4
"12/11/2025","01:47:38 a. m.","PATRON",0.9145,"","mg/L",0.8
"12/11/2025","01:47:54 a. m.","LC005764-013",0.0068,"","mg/L",13.6
"12/11/2025","01:48:08 a. m.","LC005764-014",0.0629,"","mg/L",1.8
"12/11/2025","01:49:08 a. m.","PATRON",0.9168,"","mg/L",0.5
"12/11/2025","01:49:20 a. m.","BLANCO",0.0089,"","mg/L",37.6
"12/11/2025","01:49:32 a. m.","REAGENT BLANK",0.0000,"","mg/L",89.8
"12/11/2025","01:50:52 a. m.","LC005764-015",0.0756,"","mg/L",1.7
"12/11/2025","01:51:08 a. m.","LC005764-016",0.1231,"","mg/L",1.2
"12/11/2025","01:51:08 a. m.","1","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"12/11/2025","01:53:00 a. m.","LC005764-001",3.2859,"","mg/L",0.2
"12/11/2025","01:53:00 a. m.","LC005764-002","","","mg/L",""
