Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.453
Cabeza puntual retorno,Untitled 000,0.434
Celda #(F1+F2),Untitled 000,0.457
Puntual Noroeste,Untitled 000,0.402
Tubo 3,Untitled 000,0.601
NE Tubo 2,Untitled 000,0.115
NE Tubo 4,Untitled 000,0.548
Especial 1,Untitled 000,0.124
Especial 2,Untitled 000,0.032
Especial 3,Untitled 000,0.072
Especial 4,Untitled 000,0.283
Especial 5,Untitled 000,0.029
Comp. Cola Columna,Untitled 000,0.394
Barren,Untitled 000,0.407
Barren Patios,Untitled 000,0.415
NE Tubo 1,Untitled 000,0.023
NE Tubo 5,Untitled 000,0.211
NE Tubo 6,Untitled 000,0.084
NE Tubo 7,Untitled 000,0.35
Celda # 11-A,Untitled 000,0.126
Celda # 11-B,Untitled 000,0.374
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.144
Celda #5-9,Untitled 000,0.023
