"Analista","jcan"
"Fecha de inicio","01:41 a. m. 22/01/2023"
"Hoja de trabajo","Sa000107_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0127,"","mg/L",0.9,0.1288,0.1281,0.1282,0.1301
"Ag","BLANCO",-0.0004,"","mg/L",">100",-0.0001,0.0001,-0.0002,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0000,0.0000,0.0000,-0.0001
"Ag","SA000107-001",7.6290,"","mg/L",0.8,0.0394,0.0392,0.0392,0.0397
"Ag","SA000107-002",2.7644,"","mg/L",0.6,0.0143,0.0143,0.0142,0.0143
"Ag","SA000107-003",27.6892,"","mg/L",0.9,0.1441,0.1443,0.1453,0.1428
"Ag","SA000107-004",1.9971,"","mg/L",0.7,0.0103,0.0104,0.0103,0.0102
"Ag","SA000107-005",3.4770,"","mg/L",0.7,0.0181,0.0182,0.0181,0.0179
"Ag","PATRON",1.0007,"","mg/L",1.2,0.1273,0.1263,0.1291,0.1265
"Ag","SA000107-006",3.5356,"","mg/L",1.1,0.0184,0.0184,0.0186,0.0182
"Ag","SA000107-007",3.4109,"","mg/L",0.6,0.0178,0.0177,0.0177,0.0179
"Ag","SA000107-008",3.5494,"","mg/L",0.4,0.0183,0.0182,0.0184,0.0183
"Ag","SA000107-009",2.0719,"","mg/L",0.2,0.0107,0.0107,0.0107,0.0107
"Ag","SA000107-010",-0.0198,"","mg/L",">100",-0.0001,0.0000,-0.0001,-0.0002
"Ag","PATRON",0.9872,"","mg/L",0.5,0.1256,0.1251,0.1255,0.1262
"Ag","BLANCO",-0.0014,"","mg/L",17.8,-0.0002,-0.0001,-0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",53.6,-0.0001,-0.0001,-0.0001,-0.0002
"Ag","SA000107-011",2.7268,"","mg/L",0.1,0.0141,0.0141,0.0141,0.0141
"Ag","SA000107-012",5.5364,"","mg/L",0.9,0.0283,0.0286,0.0282,0.0281
"Ag","SA000107-013",12.2955,"","mg/L",0.2,0.0631,0.0630,0.0632,0.0630
"Ag","SA000107-014",0.1978,"","mg/L",12.5,0.0010,0.0012,0.0009,0.0010
"Ag","PATRON",0.9955,"","mg/L",1.0,0.1266,0.1254,0.1266,0.1279
