Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.767
Comp. Cola Columna,Untitled 000,0.556
Barren,Untitled 000,0.548
Cabeza puntual retorno,Untitled 000,0.74
Celda # 11-A,Untitled 000,0.848
Celda # 11-B,Untitled 000,0.272
Celda # 11-C,Untitled 000,0.039
Celda # 6-F2,Untitled 000,0.085
Celda #5-9,Untitled 000,0.014
Celda #(F1+F2),Untitled 000,0.726
NE Tubo 2,Untitled 000,0.338
NE Tubo 4,Untitled 000,0.115
NE Tubo 5,Untitled 000,0.157
NE Tubo 6,Untitled 000,0.204
NE Tubo 7,Untitled 000,0.281
Puntual Noroeste,Untitled 000,0.661
Barren Patios,Untitled 000,0.465
Tubo 3,Untitled 000,1.694
Especial 1,Untitled 000,0.067
Especial 2,Untitled 000,0.061
Especial 3,Untitled 000,1.414
Especial 4,Untitled 000,1.361
Especial 5,Untitled 000,0.246
