Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.136
Cabeza puntual retorno,Ag 328.07,0.146
Celda #(F1+F2),Ag 328.07,0.14
Puntual Noroeste,Ag 328.07,0.148
Tubo 3,Ag 328.07,0.19
NE Tubo 2,Ag 328.07,0.027
NE Tubo 4,Ag 328.07,0.02
Especial 1,Ag 328.07,0.076
Especial 2,Ag 328.07,0.073
Especial 3,Ag 328.07,0.036
Especial 4,Ag 328.07,0.027
Especial 5,Ag 328.07,0.054
Comp. Cola Columna,Ag 328.07,0.107
Barren,Ag 328.07,0.134
Barren Patios,Ag 328.07,0.167
NE Tubo 1,Ag 328.07,0.607
NE Tubo 5,Ag 328.07,0.016
NE Tubo 6,Ag 328.07,0.01
NE Tubo 7,Ag 328.07,0.179
Celda # 11-A,Ag 328.07,0.015
Celda # 11-B,Ag 328.07,0.029
Celda # 11-C,Ag 328.07,0.135
Celda # 6-F2,Ag 328.07,0.184
Celda #5-9,Ag 328.07,0.049
