Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.247
Cabeza puntual retorno,Untitled 000,1.26
Celda #(F1+F2),Untitled 000,1.303
Puntual Noroeste,Untitled 000,1.112
Barren Patios,Untitled 000,0.916
Tubo 3,Untitled 000,1.32
Comp. Cola Columna,Untitled 000,0.988
Barren,Untitled 000,0.969
Celda # 11-A,Untitled 000,0.049
Celda # 11-B,Untitled 000,0.064
Celda # 11-C,Untitled 000,0.277
Celda #5-9,Untitled 000,0.122
NE Tubo 1,Untitled 000,0.034
NE Tubo 2,Untitled 000,0.215
NE Tubo 4,Untitled 000,2.964
NE Tubo 5,Untitled 000,1.598
NE Tubo 6,Untitled 000,0.212
NE Tubo 7,Untitled 000,1.438
Especial 1,Untitled 000,0.042
Especial 2,Untitled 000,0.021
Especial 3,Untitled 000,0.05
Especial 4,Untitled 000,0.059
Especial 5,Untitled 000,0.042
Columna #1,Untitled 000,1.234
Columna #2,Untitled 000,1.121
Columna #3,Untitled 000,1.128
Columna #4,Untitled 000,1.059
Columna #5,Untitled 000,0.929
