Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.959
Comp. Cola Columna,Untitled 000,1.375
Barren,Untitled 000,1.296
Cabeza puntual retorno,Untitled 000,1.984
Columna #1,Untitled 000,1.813
Columna #2,Untitled 000,1.803
Columna #3,Untitled 000,1.803
Columna #4,Untitled 000,1.733
Columna #5,Untitled 000,1.525
Celda # 11-A,Untitled 000,0.571
Celda # 11-B,Untitled 000,0.061
Celda # 11-C,Untitled 000,0.566
Celda #5-9,Untitled 000,0.943
Celda #(F1+F2),Untitled 000,2.169
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.31
NE Tubo 4,Untitled 000,2.858
NE Tubo 5,Untitled 000,3.207
NE Tubo 6,Untitled 000,1.282
NE Tubo 7,Untitled 000,1.782
Puntual Noroeste,Untitled 000,2.183
Barren Patios,Untitled 000,1.24
Tubo 3,Untitled 000,2.557
Especial 1,Untitled 000,0.047
Especial 2,Untitled 000,0.042
Especial 3,Untitled 000,0.783
Especial 4,Untitled 000,1.775
Especial 5,Untitled 000,0.071
