Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.489
Cabeza puntual retorno,Untitled 000,0.486
Celda #(F1+F2),Untitled 000,0.410
Puntual Noroeste,Untitled 000,0.459
Tubo 3,Untitled 000,0.236
Comp. Cola Columna,Untitled 000,0.289
Barren,Untitled 000,0.371
Celda # 11-A,Untitled 000,1.294
Celda # 11-B,Untitled 000,0.112
Celda # 11-C,Untitled 000,0.023
Celda #5-9,Untitled 000,0.700
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.250
NE Tubo 4,Untitled 000,1.067
NE Tubo 5,Untitled 000,0.894
NE Tubo 6,Untitled 000,0.403
NE Tubo 7,Untitled 000,0.114
Barren Patios,Untitled 000,0.303
Especial 1,Untitled 000,0.591
Especial 2,Untitled 000,0.974
Especial 3,Untitled 000,0.039
Especial 4,Untitled 000,0.056
Especial 5,Untitled 000,0.890
Columna #1,Untitled 000,0.418
Columna #2,Untitled 000,0.413
Columna #3,Untitled 000,0.405
Columna #4,Untitled 000,0.376
Columna #5,Untitled 000,0.347
