Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.01
Comp. Cola Columna,Untitled 000,0.492
Barren,Untitled 000,0.442
Cabeza puntual retorno,Untitled 000,0.993
Columna #1,Untitled 000,1.049
Columna #2,Untitled 000,0.892
Columna #3,Untitled 000,0.774
Columna #4,Untitled 000,0.647
Columna #5,Untitled 000,0.504
Celda # 11-A,Untitled 000,0.249
Celda # 11-B,Untitled 000,0.72
Celda # 11-C,Untitled 000,6.057
Celda #5-9,Untitled 000,0.841
Celda #(F1+F2),Untitled 000,0.726
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.36
NE Tubo 4,Untitled 000,0.395
NE Tubo 5,Untitled 000,0.051
NE Tubo 6,Untitled 000,0.489
NE Tubo 7,Untitled 000,0.288
Puntual Noroeste,Untitled 000,0.729
Barren Patios,Untitled 000,0.415
Tubo 3,Untitled 000,1.125
Especial 1,Untitled 000,2.972
Especial 2,Untitled 000,0.056
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.038
Especial 5,Untitled 000,0.085
