Analista,,,,,,,,,,
Fecha de inicio,29/01/2023 11:54 p. m.  GMT: 30/01/2023 05:54 a. m.,,,,,,,,,
Hoja de trabajo,SA000189_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4991,,mg/L,0.7,0.0147,-0.0005,0.0147,0.0148,0.0146
,BLANCO,0.0033,,mg/L,>100,0.0001,0,0.0003,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,-0.0001,-0.0001
,SA000189-001,0.1006,,mg/L,0.9,0.0127,-0.0003,0.0127,0.0126,0.0128
,SA000189-002,0.4274,,mg/L,0.1,0.0558,-0.0002,0.0557,0.0558,0.0558
,SA000189-003,0.2735,,mg/L,0.9,0.0352,-0.0003,0.035,0.035,0.0355
,SA000189-004,0.2076,,mg/L,0.8,0.0267,-0.0002,0.0268,0.0264,0.0268
,SA000189-005,0.1898,,mg/L,0.4,0.0245,-0.0004,0.0245,0.0246,0.0244
,PATRON,0.5122,,mg/L,1.4,0.0151,-0.0006,0.0153,0.0151,0.0149
,SA000189-006,0.0067,,mg/L,2.1,0.0008,-0.0002,0.0008,0.0009,0.0008
,SA000189-007,0.4614,,mg/L,0.8,0.0603,-0.0004,0.0598,0.0605,0.0607
,SA000189-008,0.6615,,mg/L,0.3,0.0876,-0.0002,0.0877,0.0879,0.0873
,SA000189-009,0.008,,mg/L,9.9,0.001,-0.0006,0.001,0.0011,0.0009
,SA000189-010,0.4245,,mg/L,0.4,0.0553,-0.0003,0.0555,0.0553,0.055
,PATRON,0.5121,,mg/L,2,0.0151,-0.0006,0.0148,0.0152,0.0153
,BLANCO,0.0067,,mg/L,55,0.0002,-0.0006,0.0003,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,7.1,0.0002,-0.0005,0.0002,0.0002,0.0002
,SA000189-011,0.0603,,mg/L,1.4,0.0076,-0.0005,0.0075,0.0077,0.0076
,SA000189-012,0.0538,,mg/L,2.2,0.0068,-0.0006,0.0069,0.0067,0.0067
,SA000189-013,0.463,,mg/L,0.5,0.0605,-0.0005,0.0606,0.0607,0.0601
,SA000189-014,0.126,,mg/L,1.4,0.016,-0.0007,0.0162,0.0158,0.0159
,PATRON,0.4973,,mg/L,1.1,0.0147,-0.001,0.0145,0.0147,0.0148
,BLANCO,0.0056,,mg/L,65.6,0.0002,-0.001,0.0002,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,57.1,0.0002,-0.0006,0.0003,0.0001,0.0001
