Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.502
Cabeza puntual retorno,Untitled 000,0.46
Celda #(F1+F2),Untitled 000,0.407
Puntual Noroeste,Untitled 000,0.441
Tubo 3,Untitled 000,0.22
NE Tubo 2,Untitled 000,0.251
NE Tubo 4,Untitled 000,1.041
Especial 1,Untitled 000,0.699
Especial 2,Untitled 000,1.159
Especial 3,Untitled 000,0.043
Especial 4,Untitled 000,0.05
Especial 5,Untitled 000,1.103
Comp. Cola Columna,Untitled 000,0.384
Barren,Untitled 000,0.409
Barren Patios,Untitled 000,0.403
NE Tubo 1,Untitled 000,0.02
NE Tubo 5,Untitled 000,0.84
NE Tubo 6,Untitled 000,0.431
NE Tubo 7,Untitled 000,0.12
Celda # 11-A,Untitled 000,1.244
Celda # 11-B,Untitled 000,0.11
Celda # 11-C,Untitled 000,0.021
Celda #5-9,Untitled 000,0.695
