Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.125
Cabeza puntual retorno,Untitled 000,0.12
Celda #(F1+F2),Untitled 000,0.109
Puntual Noroeste,Untitled 000,0.111
Tubo 3,Untitled 000,0.167
NE Tubo 2,Untitled 000,0.04
NE Tubo 4,Untitled 000,0.055
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.025
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.36
Comp. Cola Columna,Untitled 000,0.092
Barren,Untitled 000,0.079
Barren Patios,Untitled 000,0.078
NE Tubo 1,Untitled 000,0.024
NE Tubo 5,Untitled 000,0.036
NE Tubo 6,Untitled 000,0.028
NE Tubo 7,Untitled 000,0.126
Celda # 11-A,Untitled 000,0.052
Celda # 11-B,Untitled 000,0.092
Celda # 11-C,Untitled 000,0.273
Celda # 6-F2,Untitled 000,0.515
Celda #5-9,Untitled 000,0.06
