Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.849
Comp. Cola Columna,Untitled 000,0.4865
Barren,Untitled 000,0.476
Cabeza puntual retorno,Untitled 000,0.825
Celda # 11-A,Untitled 000,0.717
Celda # 11-B,Untitled 000,0.588
Celda # 11-C,Untitled 000,0.741
Celda # 6-F2,Untitled 000,0.544
Celda #5-9,Untitled 000,1.309
Celda #(F1+F2),Untitled 000,0.669
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.151
NE Tubo 4,Untitled 000,0.23
NE Tubo 5,Untitled 000,0.178
NE Tubo 6,Untitled 000,0.273
NE Tubo 7,Untitled 000,1.047
Puntual Noroeste,Untitled 000,0.447
Barren Patios,Untitled 000,0.348
Tubo 3,Untitled 000,0.489
Especial 1,Untitled 000,0.388
Especial 2,Untitled 000,0.099
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.021
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.019
