Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.29
Cabeza puntual retorno,Untitled 000,0.296
Celda #(F1+F2),Untitled 000,0.297
Puntual Noroeste,Untitled 000,0.195
Tubo 3,Untitled 000,0.232
NE Tubo 2,Untitled 000,0.052
NE Tubo 4,Untitled 000,0.121
Especial 1,Untitled 000,0.186
Especial 2,Untitled 000,0.45
Especial 3,Untitled 000,0.039
Especial 4,Untitled 000,0.041
Especial 5,Untitled 000,0.189
Columna #1,Untitled 000,0.257
Columna #2,Untitled 000,0.218
Columna #3,Untitled 000,0.18
Columna #4,Untitled 000,0.157
Columna #5,Untitled 000,0.103
Comp. Cola Columna,Untitled 000,0.109
Barren,Untitled 000,0.113
Barren Patios,Untitled 000,0.121
NE Tubo 1,Untitled 000,0.707
NE Tubo 5,Untitled 000,0.034
NE Tubo 6,Untitled 000,0.312
NE Tubo 7,Untitled 000,0.103
Celda # 11-A,Untitled 000,0.619
Celda # 11-B,Untitled 000,0.09
Celda # 11-C,Untitled 000,0.129
Celda #5-9,Untitled 000,0.164
